# X 	 Y
4.206139250565923867e+05	-4.309947257999999692e+01
4.221327475278998609e+05	-4.293287174499999992e+01
4.217546906523395446e+05	-4.275591135999999892e+01
4.194436967744037393e+05	-4.250546595000000138e+01
4.166862578655572725e+05	-4.252969454499999813e+01
4.155083160457636113e+05	-4.242874755999999792e+01
4.087839929541337187e+05	-4.267311399499999425e+01
4.061247445292601478e+05	-4.256212537500000082e+01
3.965738509759462904e+05	-4.277425924499999610e+01
3.932542750406792620e+05	-4.307516486999999472e+01
3.850416331078818766e+05	-4.360746371500000151e+01
3.731173807541943388e+05	-4.357611221499999488e+01
3.687931907765959040e+05	-4.448120817000000216e+01
3.547911896321726381e+05	-4.516633049000000000e+01
3.449133851954987040e+05	-4.605026470500000357e+01
3.309747159378885408e+05	-4.695402991999999642e+01
3.262106158746820875e+05	-4.793513992500000143e+01
3.165156408593624365e+05	-4.979913140000000027e+01
3.066903239813097753e+05	-5.147768272500000108e+01
2.922304989919640939e+05	-5.385718885000000000e+01
2.825903646909759846e+05	-5.814615459499999872e+01
2.723884460153896944e+05	-6.684005988999999204e+01
2.603156472479012155e+05	-6.100207892000000243e+01
2.530796170354693022e+05	-5.645031369499999840e+01
2.495396056660363101e+05	-5.106544142999999991e+01
2.422975281593644468e+05	-4.862640674499999704e+01
2.323574351264489233e+05	-4.688040035999999589e+01
2.255716870791599504e+05	-4.504292949999999962e+01
2.224639436335453356e+05	-4.302671039999999891e+01
2.154101658140430809e+05	-4.180112354499999583e+01
2.069416318892286799e+05	-4.083726753500000228e+01
2.018936114628877258e+05	-4.003966202499999838e+01
1.983719321934424515e+05	-3.966911900499999888e+01
1.962017095231532294e+05	-3.946430951499999651e+01
1.956825919637100596e+05	-3.948479353499999434e+01
1.970501521288259828e+05	-3.994683064000000172e+01
2.005612590509009315e+05	-4.066727686000000119e+01
2.094366157549431664e+05	-4.182332860500000038e+01
2.168118125631873554e+05	-4.262256507499999714e+01
2.212147218928335060e+05	-4.445453261499999797e+01
2.311109517780851747e+05	-4.661795919499999741e+01
2.426196644766562094e+05	-4.908735791499999834e+01
2.597447610832362552e+05	-5.148560514999999782e+01
2.651408447389964713e+05	-5.596376807000000042e+01
2.776397969684577547e+05	-5.955816011999999660e+01
3.055348863751046592e+05	-5.253623771000000175e+01
3.110609726445484557e+05	-4.973726399000000242e+01
3.158079550981723005e+05	-4.750903522499999809e+01
3.347970941286215675e+05	-4.547962007499999970e+01
3.470957949892848264e+05	-4.371139603499999993e+01
3.619250438395282254e+05	-4.260005041499999834e+01
3.686891927136087324e+05	-4.160550708499999928e+01
3.933266516837269883e+05	-4.079115453500000399e+01
4.192945217049109051e+05	-3.987532899500000383e+01
4.286040704451422207e+05	-3.927651610499999890e+01
4.581467252088995883e+05	-3.884434917999999470e+01
4.770222599050726858e+05	-3.822609611000000029e+01
4.977602208677580929e+05	-3.797485810000000583e+01
5.189097295605427353e+05	-3.769495398499999794e+01
5.411926044948211638e+05	-3.734533939499999633e+01
5.701125204286281951e+05	-3.733540299999999945e+01
5.896461161000938155e+05	-3.714053700499999877e+01
5.979133732103287475e+05	-3.694382539000000065e+01
6.202764937055023620e+05	-3.688492080999999700e+01
6.320074018178872066e+05	-3.688817257499999869e+01
6.386917181911517400e+05	-3.703099831000000108e+01
6.414467137867008569e+05	-3.704009809500000472e+01
6.386572950776421931e+05	-3.734152456999999714e+01
6.311241566437787842e+05	-3.742329648999999847e+01
6.203111956115562934e+05	-3.781646999999999537e+01
6.055377994043045910e+05	-3.810222813500000427e+01
5.838526965803129133e+05	-3.810304095000000046e+01
5.581462378306329483e+05	-3.874407107000000394e+01
5.306533246128596365e+05	-3.953761223499999744e+01
4.972292793421362294e+05	-4.014270708000000099e+01
4.614850634567575180e+05	-4.136645543000000202e+01
4.121332778849221068e+05	-4.249226110499999720e+01
3.963076130656802561e+05	-4.353360929500000509e+01
3.655528655901154852e+05	-4.544631885500000124e+01
3.376867663615705096e+05	-4.734957268000000141e+01
3.046249945685363491e+05	-5.143732407499999937e+01
2.953418093242918258e+05	-5.686443068500000209e+01
2.792142871985090896e+05	-6.789140171500000065e+01
2.611065482451687276e+05	-5.874391887499999854e+01
2.563325239010148798e+05	-5.324667084499999703e+01
2.485090124017503404e+05	-5.115251222499999528e+01
2.425296737481127493e+05	-4.842748224999999707e+01
2.393042567589560931e+05	-4.823280474999999967e+01
2.395589116747610387e+05	-4.795745549500000493e+01
2.409323745590109611e+05	-4.873884178999999506e+01
2.458576537978165143e+05	-5.081258789000000320e+01
2.569227217175325204e+05	-5.304751468999999986e+01
2.658033430788179976e+05	-5.542070658500000491e+01
2.750951477089283871e+05	-6.130347388999999936e+01
4.328450737019157968e+06	-2.932719210999999859e+01
4.281737982452427037e+06	-2.936248464999999896e+01
4.136214169000367168e+06	-2.943998820499999880e+01
3.976190966114006005e+06	-2.948402933999999931e+01
3.792616541701848153e+06	-2.954349912499999675e+01
3.730765418644428253e+06	-2.955875668000000189e+01
3.579386365464454051e+06	-2.966431799499999755e+01
3.397659984001778532e+06	-2.974383883499999826e+01
3.248718637146417983e+06	-2.978548917999999901e+01
3.182851427983746864e+06	-2.992476613499999871e+01
2.938021907824563328e+06	-3.001449753500000028e+01
2.767958207684061956e+06	-3.021785533499999943e+01
2.571148995705988258e+06	-3.037233000500000202e+01
2.391680806183939800e+06	-3.059774536999999839e+01
2.190932382452320307e+06	-3.081268647499999958e+01
2.005930662382897455e+06	-3.106321743499999855e+01
1.824754883869770914e+06	-3.130433268999999896e+01
1.652851543945320882e+06	-3.144575080999999983e+01
1.479897217527293600e+06	-3.173075389499999943e+01
1.329268665477945236e+06	-3.192277700500000037e+01
1.197299076231320854e+06	-3.206323640000000097e+01
1.018292837576949503e+06	-3.221712159999999869e+01
9.291332940570107894e+05	-3.239577245499999947e+01
8.494441169742991915e+05	-3.261933052999999916e+01
7.868818176768547855e+05	-3.293259125999999526e+01
7.549127969654257176e+05	-3.331443692000000567e+01
7.626419475904674036e+05	-3.338136975999999834e+01
8.095965756785093108e+05	-3.340625580999999755e+01
8.516802288226304809e+05	-3.305829814000000511e+01
1.071501166780657833e+06	-3.270559287999999754e+01
1.306853003064954653e+06	-3.211407583999999815e+01
1.602237043359939242e+06	-3.151892966500000171e+01
1.980589729464990320e+06	-3.111632492000000028e+01
2.492837193785051815e+06	-3.061700850000000074e+01
2.784691455017213710e+06	-3.025398337500000068e+01
3.041912905713993590e+06	-2.993245000499999975e+01
3.380336392553543206e+06	-2.974241671499999740e+01
3.564460407777407672e+06	-2.959396906999999999e+01
3.709699154601853341e+06	-2.952588893000000070e+01
3.836315452869309578e+06	-2.939472162500000252e+01
7.627402428685446270e+06	-2.865810852499999939e+01
7.530925689863482490e+06	-2.864959015499999850e+01
7.498451044967642054e+06	-2.867353642500000177e+01
7.505871712087611668e+06	-2.864484864500000327e+01
7.492662809943363070e+06	-2.865201689499999915e+01
7.386515605528452434e+06	-2.873737454999999841e+01
7.342347410877210088e+06	-2.869995602000000190e+01
7.196976348720565438e+06	-2.873328218999999706e+01
7.030226388053171337e+06	-2.867216078499999909e+01
6.821005233777780086e+06	-2.867437658000000056e+01
6.677797129885464907e+06	-2.868366002999999864e+01
6.464887945842754096e+06	-2.872853206999999998e+01
6.179979938919921406e+06	-2.868247929500000026e+01
6.003892419517852366e+06	-2.870804778000000113e+01
5.877376117371483706e+06	-2.883086637999999979e+01
5.619202324785376899e+06	-2.881857495499999899e+01
5.201501756781211123e+06	-2.879756201500000046e+01
4.803695725227681920e+06	-2.884809920000000005e+01
4.593870706106180325e+06	-2.890638904000000053e+01
3.887529344286344014e+06	-2.898681603500000037e+01
3.397362437966582831e+06	-2.911944596499999705e+01
2.928230119297705591e+06	-2.921103828000000036e+01
2.684036707251037471e+06	-2.936449516000000060e+01
1.906642384381072596e+06	-2.965276381500000014e+01
1.475450221315024886e+06	-3.006981345500000202e+01
1.141544846384947188e+06	-3.077610635499999958e+01
8.580043548011027742e+05	-3.175270434000000108e+01
6.498634971472194884e+05	-3.351852216000000340e+01
5.131734366670313175e+05	-3.549082764999999995e+01
4.319050469538661418e+05	-3.765331502000000086e+01
3.853690226514015230e+05	-3.963271620999999811e+01
3.974870976979919942e+05	-3.984225680000000125e+01
4.445809782267311239e+05	-3.843905696500000602e+01
4.849318578602653579e+05	-3.633231117500000096e+01
6.963660957007847028e+05	-3.460627221500000417e+01
9.137002527559872251e+05	-3.310652908499999825e+01
1.414701024710676167e+06	-3.237331722999999783e+01
1.629727642898720223e+06	-3.174258915000000059e+01
2.138601291153583210e+06	-3.127958982999999904e+01
2.658910999075119384e+06	-3.093650639500000210e+01
3.197576308783651330e+06	-3.061548419500000051e+01
3.763544323285958264e+06	-3.019363756499999951e+01
4.498416768722997978e+06	-2.985354090500000268e+01
4.670587547069305554e+06	-2.965928377999999910e+01
5.047660362478749827e+06	-2.946206594499999909e+01
5.195232094448155724e+06	-2.932462332000000060e+01
5.441276032336437143e+06	-2.922878603499999883e+01
5.608675225134887733e+06	-2.915902333999999740e+01
5.720832471513758413e+06	-2.902663377000000011e+01
5.827525795950862579e+06	-2.895852234000000180e+01
5.939459799003928900e+06	-2.896663336499999986e+01
6.066085279708072543e+06	-2.894175547500000079e+01
6.084466054547883570e+06	-2.886841212499999898e+01
6.165556005463028327e+06	-2.886125417999999954e+01
6.225143469013988040e+06	-2.889692255499999973e+01
6.282383488046659157e+06	-2.880256590999999844e+01
