# out of simlation
8.878787878787878162e-07 9.520202020202021780e-13 8.421002619236159781e-01
8.878787878787878162e-07 9.616161616161616576e-13 8.332721505334098611e-01
8.878787878787878162e-07 9.712121212121213392e-13 8.246638740675152901e-01
8.878787878787878162e-07 9.808080808080808187e-13 8.170998263492144087e-01
8.878787878787878162e-07 9.904040404040405003e-13 8.093363326481290976e-01
8.878787878787878162e-07 9.999999999999999799e-13 7.997836292857674056e-01

9.272727272727272019e-07 5.000000000000000152e-14 4.011971951641120882e+01
9.272727272727272019e-07 5.959595959595959471e-14 3.887973990189937012e+01
9.272727272727272019e-07 6.919191919191920052e-14 3.063794887424612057e+01
9.272727272727272019e-07 7.878787878787879371e-14 2.991827503845422598e+01
9.272727272727272019e-07 8.838383838383838691e-14 2.591315451897007804e+01
9.272727272727272019e-07 9.797979797979798010e-14 2.193952428598147364e+01
9.272727272727272019e-07 1.075757575757575859e-13 1.945191586858475574e+01
9.272727272727272019e-07 1.171717171717171791e-13 2.034093793454134058e+01
9.272727272727272019e-07 1.267676767676767849e-13 1.547441066753530947e+01
9.272727272727272019e-07 1.363636363636363655e-13 1.688317345198250763e+01
9.272727272727272019e-07 1.459595959595959461e-13 1.495572797344810567e+01
9.272727272727272019e-07 1.555555555555555771e-13 1.300128354692887456e+01
9.272727272727272019e-07 1.651515151515151577e-13 1.269393115275771855e+01
9.272727272727272019e-07 1.747474747474747382e-13 1.205502112514253454e+01
9.272727272727272019e-07 1.843434343434343693e-13 8.224408000311077771e+00
9.272727272727272019e-07 1.939393939393939499e-13 6.465498484787694622e+00
9.272727272727272019e-07 2.035353535353535304e-13 5.625631956500247277e+00
9.272727272727272019e-07 2.131313131313131615e-13 5.093911133549815951e+00
9.272727272727272019e-07 2.227272727272727421e-13 4.694525892879524598e+00
9.272727272727272019e-07 2.323232323232323226e-13 4.373947955001725063e+00
9.272727272727272019e-07 2.419191919191919032e-13 4.107431219724961835e+00
9.272727272727272019e-07 2.515151515151515343e-13 3.879952449806057135e+00
9.272727272727272019e-07 2.611111111111111148e-13 3.681342932509558796e+00
9.272727272727272019e-07 2.707070707070706954e-13 3.504409774122278609e+00
9.272727272727272019e-07 2.803030303030303265e-13 3.348424704349261649e+00
9.272727272727272019e-07 2.898989898989899070e-13 3.206115955432357723e+00
9.272727272727272019e-07 2.994949494949494876e-13 3.078537292156362071e+00
9.272727272727272019e-07 3.090909090909090682e-13 2.961425565797643156e+00
9.272727272727272019e-07 3.186868686868686992e-13 2.852992404414810945e+00
9.272727272727272019e-07 3.282828282828282798e-13 2.753639498761438098e+00
9.272727272727272019e-07 3.378787878787878604e-13 2.661789251355900721e+00
9.272727272727272019e-07 3.474747474747474914e-13 2.575990330568036502e+00
9.272727272727272019e-07 3.570707070707070720e-13 2.496483567931975234e+00
9.272727272727272019e-07 3.666666666666666526e-13 2.421496859779588728e+00
9.272727272727272019e-07 3.762626262626262836e-13 2.351838900976147340e+00
9.272727272727272019e-07 3.858585858585858642e-13 2.285894220844427949e+00
9.272727272727272019e-07 3.954545454545454448e-13 2.223539359319136377e+00
9.272727272727272019e-07 4.050505050505050758e-13 2.164662144482322415e+00
9.272727272727272019e-07 4.146464646464646564e-13 2.109219863095356473e+00
9.272727272727272019e-07 4.242424242424242370e-13 2.057145466559308744e+00
9.272727272727272019e-07 4.338383838383838175e-13 2.006401578120396767e+00
9.272727272727272019e-07 4.434343434343434486e-13 1.958992323142868974e+00
9.272727272727272019e-07 4.530303030303030291e-13 1.914871025206517086e+00
9.272727272727272019e-07 4.626262626262626602e-13 1.872010300398166738e+00
9.272727272727272019e-07 4.722222222222222408e-13 1.830504872042443942e+00
9.272727272727272019e-07 4.818181818181818213e-13 1.792077633149414595e+00
9.272727272727272019e-07 4.914141414141414019e-13 1.754565273662148872e+00
9.272727272727272019e-07 5.010101010101010835e-13 1.716986937272924285e+00
9.272727272727272019e-07 5.106060606060606640e-13 1.682557617671353922e+00
9.272727272727272019e-07 5.202020202020202446e-13 1.651223583442470888e+00
9.272727272727272019e-07 5.297979797979798252e-13 1.619019671426485951e+00
9.272727272727272019e-07 5.393939393939394057e-13 1.588503161161288091e+00
9.272727272727272019e-07 5.489898989898989863e-13 1.559283331668876338e+00
9.272727272727272019e-07 5.585858585858585669e-13 1.530953576036502062e+00
9.272727272727272019e-07 5.681818181818181474e-13 1.502587453280334495e+00
9.272727272727272019e-07 5.777777777777778290e-13 1.477361957054013741e+00
9.272727272727272019e-07 5.873737373737374096e-13 1.451226795167827488e+00
9.272727272727272019e-07 5.969696969696969901e-13 1.426876036351553356e+00
9.272727272727272019e-07 6.065656565656565707e-13 1.403421423278216951e+00
9.272727272727272019e-07 6.161616161616161513e-13 1.379950512761371373e+00
9.272727272727272019e-07 6.257575757575757318e-13 1.357872626436665398e+00
9.272727272727272019e-07 6.353535353535354134e-13 1.336728154080168984e+00
9.272727272727272019e-07 6.449494949494949939e-13 1.315579192312804180e+00
9.272727272727272019e-07 6.545454545454545745e-13 1.295386092369907205e+00
9.272727272727272019e-07 6.641414141414141551e-13 1.277055066669378736e+00
9.272727272727272019e-07 6.737373737373737357e-13 1.257890319676265412e+00
9.272727272727272019e-07 6.833333333333333162e-13 1.238761935737667130e+00
9.272727272727272019e-07 6.929292929292928968e-13 1.222358245734000315e+00
9.272727272727272019e-07 7.025252525252525783e-13 1.204364789291890059e+00
9.272727272727272019e-07 7.121212121212121589e-13 1.187293640337675260e+00
9.272727272727272019e-07 7.217171717171717395e-13 1.170287852477304602e+00
9.272727272727272019e-07 7.313131313131313200e-13 1.154305950507431122e+00
9.272727272727272019e-07 7.409090909090909006e-13 1.139813458688376357e+00
9.272727272727272019e-07 7.505050505050504812e-13 1.125355679463565073e+00
9.272727272727272019e-07 7.601010101010101627e-13 1.110232117007919239e+00
9.272727272727272019e-07 7.696969696969697433e-13 1.095203053596408571e+00
9.272727272727272019e-07 7.792929292929293239e-13 1.081197992338981839e+00
9.272727272727272019e-07 7.888888888888889044e-13 1.068659567158894319e+00
9.272727272727272019e-07 7.984848484848484850e-13 1.054539951065195602e+00
9.272727272727272019e-07 8.080808080808080656e-13 1.041437419890363980e+00
9.272727272727272019e-07 8.176767676767676461e-13 1.028485305366325209e+00
9.272727272727272019e-07 8.272727272727273277e-13 1.016644857133542912e+00
9.272727272727272019e-07 8.368686868686869083e-13 1.004504259971200852e+00
9.272727272727272019e-07 8.464646464646464888e-13 9.925383701627427113e-01
9.272727272727272019e-07 8.560606060606060694e-13 9.816867571796432657e-01
9.272727272727272019e-07 8.656565656565656500e-13 9.705607211461062533e-01
9.272727272727272019e-07 8.752525252525252305e-13 9.596333135409222947e-01
9.272727272727272019e-07 8.848484848484849121e-13 9.497485795139468667e-01
9.272727272727272019e-07 8.944444444444444926e-13 9.379402140025435708e-01
9.272727272727272019e-07 9.040404040404040732e-13 9.280936681521646525e-01
9.272727272727272019e-07 9.136363636363636538e-13 9.175495379711670063e-01
9.272727272727272019e-07 9.232323232323233353e-13 9.085891966278542009e-01
9.272727272727272019e-07 9.328282828282828149e-13 8.980503566406823346e-01
9.272727272727272019e-07 9.424242424242424965e-13 8.886481174111250381e-01
9.272727272727272019e-07 9.520202020202021780e-13 8.790027218862749292e-01
9.272727272727272019e-07 9.616161616161616576e-13 8.714529396765960945e-01
9.272727272727272019e-07 9.712121212121213392e-13 8.631687017881281010e-01
9.272727272727272019e-07 9.808080808080808187e-13 8.529929893331543722e-01
9.272727272727272019e-07 9.904040404040405003e-13 8.443548304224428591e-01
9.272727272727272019e-07 9.999999999999999799e-13 8.359764249638126365e-01

9.666666666666665876e-07 5.000000000000000152e-14 3.798805953083262210e+01
9.666666666666665876e-07 5.959595959595959471e-14 2.959692371705043357e+01
9.666666666666665876e-07 6.919191919191920052e-14 2.667087747840244205e+01
9.666666666666665876e-07 7.878787878787879371e-14 2.658289701391058202e+01
9.666666666666665876e-07 8.838383838383838691e-14 2.102887526812244090e+01
9.666666666666665876e-07 9.797979797979798010e-14 2.383879811684501959e+01
9.666666666666665876e-07 1.075757575757575859e-13 2.123467979837658604e+01
9.666666666666665876e-07 1.171717171717171791e-13 1.826815228960735027e+01
9.666666666666665876e-07 1.267676767676767849e-13 1.721530396296383358e+01
9.666666666666665876e-07 1.363636363636363655e-13 1.523288324420892792e+01
9.666666666666665876e-07 1.459595959595959461e-13 1.584148893933978464e+01
9.666666666666665876e-07 1.555555555555555771e-13 1.584179492858884508e+01
9.666666666666665876e-07 1.651515151515151577e-13 1.394313968004532178e+01
9.666666666666665876e-07 1.747474747474747382e-13 1.102605531396270777e+01
9.666666666666665876e-07 1.843434343434343693e-13 9.424849215903027044e+00
9.666666666666665876e-07 1.939393939393939499e-13 8.029140310749001586e+00
9.666666666666665876e-07 2.035353535353535304e-13 6.322639745602931072e+00
9.666666666666665876e-07 2.131313131313131615e-13 5.567191277269880167e+00
9.666666666666665876e-07 2.227272727272727421e-13 5.068364188512515689e+00
9.666666666666665876e-07 2.323232323232323226e-13 4.689350194883454392e+00
9.666666666666665876e-07 2.419191919191919032e-13 4.380313915430603444e+00
9.666666666666665876e-07 2.515151515151515343e-13 4.122500300486334979e+00
9.666666666666665876e-07 2.611111111111111148e-13 3.900688512719474144e+00
9.666666666666665876e-07 2.707070707070706954e-13 3.708591691216256869e+00
9.666666666666665876e-07 2.803030303030303265e-13 3.537645378789961992e+00
9.666666666666665876e-07 2.898989898989899070e-13 3.383274069711894150e+00
9.666666666666665876e-07 2.994949494949494876e-13 3.243021702360369130e+00
9.666666666666665876e-07 3.090909090909090682e-13 3.117543483508440794e+00
9.666666666666665876e-07 3.186868686868686992e-13 3.001807576070907313e+00
9.666666666666665876e-07 3.282828282828282798e-13 2.894016150516040664e+00
9.666666666666665876e-07 3.378787878787878604e-13 2.796881559833249042e+00
9.666666666666665876e-07 3.474747474747474914e-13 2.704510710198551049e+00
9.666666666666665876e-07 3.570707070707070720e-13 2.618987383348888365e+00
9.666666666666665876e-07 3.666666666666666526e-13 2.540710502920464187e+00
9.666666666666665876e-07 3.762626262626262836e-13 2.466210137060309115e+00
9.666666666666665876e-07 3.858585858585858642e-13 2.395871516219807873e+00
9.666666666666665876e-07 3.954545454545454448e-13 2.329425276278076495e+00
9.666666666666665876e-07 4.050505050505050758e-13 2.266771997990950638e+00
9.666666666666665876e-07 4.146464646464646564e-13 2.207945643196569385e+00
9.666666666666665876e-07 4.242424242424242370e-13 2.152939703903273383e+00
9.666666666666665876e-07 4.338383838383838175e-13 2.101469775422211139e+00
9.666666666666665876e-07 4.434343434343434486e-13 2.051487036955962573e+00
9.666666666666665876e-07 4.530303030303030291e-13 2.003040906724087744e+00
9.666666666666665876e-07 4.626262626262626602e-13 1.958080312771280695e+00
9.666666666666665876e-07 4.722222222222222408e-13 1.914007207567982149e+00
9.666666666666665876e-07 4.818181818181818213e-13 1.873964062806961373e+00
9.666666666666665876e-07 4.914141414141414019e-13 1.833333677704868103e+00
9.666666666666665876e-07 5.010101010101010835e-13 1.796165029358117060e+00
9.666666666666665876e-07 5.106060606060606640e-13 1.760357392739608340e+00
9.666666666666665876e-07 5.202020202020202446e-13 1.725515380711689639e+00
9.666666666666665876e-07 5.297979797979798252e-13 1.692526404904842741e+00
9.666666666666665876e-07 5.393939393939394057e-13 1.659101896922586805e+00
9.666666666666665876e-07 5.489898989898989863e-13 1.628562374406704594e+00
9.666666666666665876e-07 5.585858585858585669e-13 1.599867942952191369e+00
9.666666666666665876e-07 5.681818181818181474e-13 1.570768046679841712e+00
9.666666666666665876e-07 5.777777777777778290e-13 1.542566539662526326e+00
9.666666666666665876e-07 5.873737373737374096e-13 1.516324145587193861e+00
9.666666666666665876e-07 5.969696969696969901e-13 1.491027446320740468e+00
9.666666666666665876e-07 6.065656565656565707e-13 1.465765627317811015e+00
9.666666666666665876e-07 6.161616161616161513e-13 1.441963598625210397e+00
9.666666666666665876e-07 6.257575757575757318e-13 1.419136551202498042e+00
9.666666666666665876e-07 6.353535353535354134e-13 1.396384465958774523e+00
9.666666666666665876e-07 6.449494949494949939e-13 1.374626132461347350e+00
9.666666666666665876e-07 6.545454545454545745e-13 1.352907514083216745e+00
9.666666666666665876e-07 6.641414141414141551e-13 1.332208504862687271e+00
9.666666666666665876e-07 6.737373737373737357e-13 1.313556802788564459e+00
9.666666666666665876e-07 6.833333333333333162e-13 1.294008483544974331e+00
9.666666666666665876e-07 6.929292929292928968e-13 1.274497117956661763e+00
9.666666666666665876e-07 7.025252525252525783e-13 1.256047981948284598e+00
9.666666666666665876e-07 7.121212121212121589e-13 1.238187173314695411e+00
9.666666666666665876e-07 7.217171717171717395e-13 1.222501664619794370e+00
9.666666666666665876e-07 7.313131313131313200e-13 1.204858955592360781e+00
9.666666666666665876e-07 7.409090909090909006e-13 1.189360106312660204e+00
9.666666666666665876e-07 7.505050505050504812e-13 1.172950886238377732e+00
9.666666666666665876e-07 7.601010101010101627e-13 1.158679188576247965e+00
9.666666666666665876e-07 7.696969696969697433e-13 1.143565284473520460e+00
9.666666666666665876e-07 7.792929292929293239e-13 1.128088194299194047e+00
9.666666666666665876e-07 7.888888888888889044e-13 1.114766247450710734e+00
9.666666666666665876e-07 7.984848484848484850e-13 1.100616577883891445e+00
9.666666666666665876e-07 8.080808080808080656e-13 1.086621125190347259e+00
9.666666666666665876e-07 8.176767676767676461e-13 1.073813698364104008e+00
9.666666666666665876e-07 8.272727272727273277e-13 1.060681475641966687e+00
9.666666666666665876e-07 8.368686868686869083e-13 1.049634451533588031e+00
9.666666666666665876e-07 8.464646464646464888e-13 1.036002117950807433e+00
9.666666666666665876e-07 8.560606060606060694e-13 1.023962890564670492e+00
9.666666666666665876e-07 8.656565656565656500e-13 1.012131962607920821e+00
9.666666666666665876e-07 8.752525252525252305e-13 1.001500334296720141e+00
9.666666666666665876e-07 8.848484848484849121e-13 9.905844157408041362e-01
9.666666666666665876e-07 8.944444444444444926e-13 9.798895033625549811e-01
9.666666666666665876e-07 9.040404040404040732e-13 9.685215252421029986e-01
9.666666666666665876e-07 9.136363636363636538e-13 9.587591862081840111e-01
9.666666666666665876e-07 9.232323232323233353e-13 9.473929241893841446e-01
9.666666666666665876e-07 9.328282828282828149e-13 9.371940403850645973e-01
9.666666666666665876e-07 9.424242424242424965e-13 9.286640106255603655e-01
9.666666666666665876e-07 9.520202020202021780e-13 9.180592914111960212e-01
9.666666666666665876e-07 9.616161616161616576e-13 9.076180668903782722e-01
9.666666666666665876e-07 9.712121212121213392e-13 9.003992880860428594e-01
9.666666666666665876e-07 9.808080808080808187e-13 8.910555827763664283e-01
9.666666666666665876e-07 9.904040404040405003e-13 8.819723583237797371e-01
9.666666666666665876e-07 9.999999999999999799e-13 8.721802291623712566e-01

1.006060606060606079e-06 5.000000000000000152e-14 3.702226057126539160e+01
1.006060606060606079e-06 5.959595959595959471e-14 3.543988029737952417e+01
1.006060606060606079e-06 6.919191919191920052e-14 3.377231108656501846e+01
1.006060606060606079e-06 7.878787878787879371e-14 2.532914733912102889e+01
1.006060606060606079e-06 8.838383838383838691e-14 2.479055815571059895e+01
1.006060606060606079e-06 9.797979797979798010e-14 2.059745468182368100e+01
1.006060606060606079e-06 1.075757575757575859e-13 1.963309167948690259e+01
1.006060606060606079e-06 1.171717171717171791e-13 1.783778482309989855e+01
1.006060606060606079e-06 1.267676767676767849e-13 2.190869766612549085e+01
1.006060606060606079e-06 1.363636363636363655e-13 1.590938936413483162e+01
1.006060606060606079e-06 1.459595959595959461e-13 1.407111453206406892e+01
1.006060606060606079e-06 1.555555555555555771e-13 1.360538635719112399e+01
1.006060606060606079e-06 1.651515151515151577e-13 1.240779657299117567e+01
1.006060606060606079e-06 1.747474747474747382e-13 1.186343771930371460e+01
1.006060606060606079e-06 1.843434343434343693e-13 1.343365466302578781e+01
1.006060606060606079e-06 1.939393939393939499e-13 9.470194903016951216e+00
1.006060606060606079e-06 2.035353535353535304e-13 7.694128142359872413e+00
1.006060606060606079e-06 2.131313131313131615e-13 6.192687655110004741e+00
1.006060606060606079e-06 2.227272727272727421e-13 5.516894965726323541e+00
1.006060606060606079e-06 2.323232323232323226e-13 5.046856184859705330e+00
1.006060606060606079e-06 2.419191919191919032e-13 4.685564391941724693e+00
1.006060606060606079e-06 2.515151515151515343e-13 4.390104285030110631e+00
1.006060606060606079e-06 2.611111111111111148e-13 4.140436424582950359e+00
1.006060606060606079e-06 2.707070707070706954e-13 3.923363232021271685e+00
1.006060606060606079e-06 2.803030303030303265e-13 3.735347216842446638e+00
1.006060606060606079e-06 2.898989898989899070e-13 3.567253648072287397e+00
1.006060606060606079e-06 2.994949494949494876e-13 3.415919556393154366e+00
1.006060606060606079e-06 3.090909090909090682e-13 3.278659675436926157e+00
1.006060606060606079e-06 3.186868686868686992e-13 3.152509231384298616e+00
1.006060606060606079e-06 3.282828282828282798e-13 3.038313889939972423e+00
1.006060606060606079e-06 3.378787878787878604e-13 2.933684472354801454e+00
1.006060606060606079e-06 3.474747474747474914e-13 2.836539201611774086e+00
1.006060606060606079e-06 3.570707070707070720e-13 2.744701161640086262e+00
1.006060606060606079e-06 3.666666666666666526e-13 2.660452623231831293e+00
1.006060606060606079e-06 3.762626262626262836e-13 2.580833667075463911e+00
1.006060606060606079e-06 3.858585858585858642e-13 2.506396440627797872e+00
1.006060606060606079e-06 3.954545454545454448e-13 2.438296607823166706e+00
1.006060606060606079e-06 4.050505050505050758e-13 2.371980730041266305e+00
1.006060606060606079e-06 4.146464646464646564e-13 2.309788700947877249e+00
1.006060606060606079e-06 4.242424242424242370e-13 2.251684021443262296e+00
1.006060606060606079e-06 4.338383838383838175e-13 2.195210888918373016e+00
1.006060606060606079e-06 4.434343434343434486e-13 2.144914812287786798e+00
1.006060606060606079e-06 4.530303030303030291e-13 2.093575449867292271e+00
1.006060606060606079e-06 4.626262626262626602e-13 2.044278296840210452e+00
1.006060606060606079e-06 4.722222222222222408e-13 1.998879091704761413e+00
1.006060606060606079e-06 4.818181818181818213e-13 1.957194502083746013e+00
1.006060606060606079e-06 4.914141414141414019e-13 1.915011815482687396e+00
1.006060606060606079e-06 5.010101010101010835e-13 1.875847173042670013e+00
1.006060606060606079e-06 5.106060606060606640e-13 1.836770031602283471e+00
1.006060606060606079e-06 5.202020202020202446e-13 1.801258541541341573e+00
1.006060606060606079e-06 5.297979797979798252e-13 1.764711586995167503e+00
1.006060606060606079e-06 5.393939393939394057e-13 1.732382012796550130e+00
1.006060606060606079e-06 5.489898989898989863e-13 1.699501538039956960e+00
1.006060606060606079e-06 5.585858585858585669e-13 1.667574200468080026e+00
1.006060606060606079e-06 5.681818181818181474e-13 1.637811879047353703e+00
1.006060606060606079e-06 5.777777777777778290e-13 1.609615084338106961e+00
1.006060606060606079e-06 5.873737373737374096e-13 1.582378121047072650e+00
1.006060606060606079e-06 5.969696969696969901e-13 1.555249848176237792e+00
1.006060606060606079e-06 6.065656565656565707e-13 1.529163335551356973e+00
1.006060606060606079e-06 6.161616161616161513e-13 1.503099516282560888e+00
1.006060606060606079e-06 6.257575757575757318e-13 1.480141483293376359e+00
1.006060606060606079e-06 6.353535353535354134e-13 1.455253753562401720e+00
1.006060606060606079e-06 6.449494949494949939e-13 1.431862232180470151e+00
1.006060606060606079e-06 6.545454545454545745e-13 1.411760109860852097e+00
1.006060606060606079e-06 6.641414141414141551e-13 1.387943025414707598e+00
1.006060606060606079e-06 6.737373737373737357e-13 1.368647348877638059e+00
1.006060606060606079e-06 6.833333333333333162e-13 1.349260962720033596e+00
1.006060606060606079e-06 6.929292929292928968e-13 1.329966947947053724e+00
1.006060606060606079e-06 7.025252525252525783e-13 1.309787687671195577e+00
1.006060606060606079e-06 7.121212121212121589e-13 1.291796767164930415e+00
1.006060606060606079e-06 7.217171717171717395e-13 1.274888344988694966e+00
1.006060606060606079e-06 7.313131313131313200e-13 1.256152176900387163e+00
1.006060606060606079e-06 7.409090909090909006e-13 1.240567446937272056e+00
1.006060606060606079e-06 7.505050505050504812e-13 1.222635771292926776e+00
1.006060606060606079e-06 7.601010101010101627e-13 1.206905107874665539e+00
1.006060606060606079e-06 7.696969696969697433e-13 1.192317719866893722e+00
1.006060606060606079e-06 7.792929292929293239e-13 1.175910589354454805e+00
1.006060606060606079e-06 7.888888888888889044e-13 1.160654336772743989e+00
1.006060606060606079e-06 7.984848484848484850e-13 1.147199476075159374e+00
1.006060606060606079e-06 8.080808080808080656e-13 1.133843241050125350e+00
1.006060606060606079e-06 8.176767676767676461e-13 1.119750888123043131e+00
1.006060606060606079e-06 8.272727272727273277e-13 1.105329546335825253e+00
1.006060606060606079e-06 8.368686868686869083e-13 1.093157887809437456e+00
1.006060606060606079e-06 8.464646464646464888e-13 1.080196108599820404e+00
1.006060606060606079e-06 8.560606060606060694e-13 1.067458889534425914e+00
1.006060606060606079e-06 8.656565656565656500e-13 1.055930809068157172e+00
1.006060606060606079e-06 8.752525252525252305e-13 1.044150427712314588e+00
1.006060606060606079e-06 8.848484848484849121e-13 1.032155396412794746e+00
1.006060606060606079e-06 8.944444444444444926e-13 1.020395372450338067e+00
1.006060606060606079e-06 9.040404040404040732e-13 1.009845009418508077e+00
1.006060606060606079e-06 9.136363636363636538e-13 9.970559791720353671e-01
1.006060606060606079e-06 9.232323232323233353e-13 9.865828373109311045e-01
1.006060606060606079e-06 9.328282828282828149e-13 9.773898186078286976e-01
1.006060606060606079e-06 9.424242424242424965e-13 9.659063122720811245e-01
1.006060606060606079e-06 9.520202020202021780e-13 9.567664880348365486e-01
1.006060606060606079e-06 9.616161616161616576e-13 9.468710142352453341e-01
1.006060606060606079e-06 9.712121212121213392e-13 9.367477107620064691e-01
1.006060606060606079e-06 9.808080808080808187e-13 9.284217661364352336e-01
1.006060606060606079e-06 9.904040404040405003e-13 9.184130749082703993e-01
1.006060606060606079e-06 9.999999999999999799e-13 9.096837031328803835e-01

1.045454545454545571e-06 5.000000000000000152e-14 4.569440182912747872e+01
1.045454545454545571e-06 5.959595959595959471e-14 4.521090699957530745e+01
1.045454545454545571e-06 6.919191919191920052e-14 3.353210846185930905e+01
1.045454545454545571e-06 7.878787878787879371e-14 3.037622170516309694e+01
1.045454545454545571e-06 8.838383838383838691e-14 3.042255644908171064e+01
1.045454545454545571e-06 9.797979797979798010e-14 2.291984986508644795e+01
1.045454545454545571e-06 1.075757575757575859e-13 2.061995121299637290e+01
1.045454545454545571e-06 1.171717171717171791e-13 2.198598536105572876e+01
1.045454545454545571e-06 1.267676767676767849e-13 1.826979696678475662e+01
1.045454545454545571e-06 1.363636363636363655e-13 2.035098606827196477e+01
1.045454545454545571e-06 1.459595959595959461e-13 1.600723755952371619e+01
1.045454545454545571e-06 1.555555555555555771e-13 1.426090407583170538e+01
1.045454545454545571e-06 1.651515151515151577e-13 1.376564321977679306e+01
1.045454545454545571e-06 1.747474747474747382e-13 1.483087035557223210e+01
1.045454545454545571e-06 1.843434343434343693e-13 1.391554562679665707e+01
1.045454545454545571e-06 1.939393939393939499e-13 9.985433578479062433e+00
1.045454545454545571e-06 2.035353535353535304e-13 1.139010529664502158e+01
1.045454545454545571e-06 2.131313131313131615e-13 7.266006967023549201e+00
1.045454545454545571e-06 2.227272727272727421e-13 6.093990236391466198e+00
1.045454545454545571e-06 2.323232323232323226e-13 5.469581362331218166e+00
1.045454545454545571e-06 2.419191919191919032e-13 5.025824514616862082e+00
1.045454545454545571e-06 2.515151515151515343e-13 4.678440908273281629e+00
1.045454545454545571e-06 2.611111111111111148e-13 4.393941547764411482e+00
1.045454545454545571e-06 2.707070707070706954e-13 4.155159442942044201e+00
1.045454545454545571e-06 2.803030303030303265e-13 3.944413564880519640e+00
1.045454545454545571e-06 2.898989898989899070e-13 3.760790853441396298e+00
1.045454545454545571e-06 2.994949494949494876e-13 3.594235836669193329e+00
1.045454545454545571e-06 3.090909090909090682e-13 3.447035350287252609e+00
1.045454545454545571e-06 3.186868686868686992e-13 3.312670518903541250e+00
1.045454545454545571e-06 3.282828282828282798e-13 3.188936432620689487e+00
1.045454545454545571e-06 3.378787878787878604e-13 3.075099571856135139e+00
1.045454545454545571e-06 3.474747474747474914e-13 2.971370515478676033e+00
1.045454545454545571e-06 3.570707070707070720e-13 2.875450658862296116e+00
1.045454545454545571e-06 3.666666666666666526e-13 2.785378089167412696e+00
1.045454545454545571e-06 3.762626262626262836e-13 2.700748758075959710e+00
1.045454545454545571e-06 3.858585858585858642e-13 2.620988375128630476e+00
1.045454545454545571e-06 3.954545454545454448e-13 2.548679634448823617e+00
1.045454545454545571e-06 4.050505050505050758e-13 2.478623848738630286e+00
1.045454545454545571e-06 4.146464646464646564e-13 2.413044361431854412e+00
1.045454545454545571e-06 4.242424242424242370e-13 2.351804764707785989e+00
1.045454545454545571e-06 4.338383838383838175e-13 2.292650628036092542e+00
1.045454545454545571e-06 4.434343434343434486e-13 2.237599762598762254e+00
1.045454545454545571e-06 4.530303030303030291e-13 2.184502756180454419e+00
1.045454545454545571e-06 4.626262626262626602e-13 2.133131777893891634e+00
1.045454545454545571e-06 4.722222222222222408e-13 2.085924721212553123e+00
1.045454545454545571e-06 4.818181818181818213e-13 2.039806895458922131e+00
1.045454545454545571e-06 4.914141414141414019e-13 1.995991687601081921e+00
1.045454545454545571e-06 5.010101010101010835e-13 1.953844789537144910e+00
1.045454545454545571e-06 5.106060606060606640e-13 1.915751046830251436e+00
1.045454545454545571e-06 5.202020202020202446e-13 1.876565567694948422e+00
1.045454545454545571e-06 5.297979797979798252e-13 1.839543967126791912e+00
1.045454545454545571e-06 5.393939393939394057e-13 1.804218370501010860e+00
1.045454545454545571e-06 5.489898989898989863e-13 1.769986483408124922e+00
1.045454545454545571e-06 5.585858585858585669e-13 1.738084457885377576e+00
1.045454545454545571e-06 5.681818181818181474e-13 1.707233402399933375e+00
1.045454545454545571e-06 5.777777777777778290e-13 1.676446840643950109e+00
1.045454545454545571e-06 5.873737373737374096e-13 1.647333562775915361e+00
1.045454545454545571e-06 5.969696969696969901e-13 1.619361369317965815e+00
1.045454545454545571e-06 6.065656565656565707e-13 1.591410714920942659e+00
1.045454545454545571e-06 6.161616161616161513e-13 1.564575158013363554e+00
1.045454545454545571e-06 6.257575757575757318e-13 1.540173754017684971e+00
1.045454545454545571e-06 6.353535353535354134e-13 1.516755989438752783e+00
1.045454545454545571e-06 6.449494949494949939e-13 1.491366921127579737e+00
1.045454545454545571e-06 6.545454545454545745e-13 1.469324322774190783e+00
1.045454545454545571e-06 6.641414141414141551e-13 1.447327200429065597e+00
1.045454545454545571e-06 6.737373737373737357e-13 1.424376649676694084e+00
1.045454545454545571e-06 6.833333333333333162e-13 1.403748189827502380e+00
1.045454545454545571e-06 6.929292929292928968e-13 1.384286753995491059e+00
1.045454545454545571e-06 7.025252525252525783e-13 1.364919442421826945e+00
1.045454545454545571e-06 7.121212121212121589e-13 1.344754917090208446e+00
1.045454545454545571e-06 7.217171717171717395e-13 1.326278484530730939e+00
1.045454545454545571e-06 7.313131313131313200e-13 1.307968834579400941e+00
1.045454545454545571e-06 7.409090909090909006e-13 1.290872324775748980e+00
1.045454545454545571e-06 7.505050505050504812e-13 1.273948376684127748e+00
1.045454545454545571e-06 7.601010101010101627e-13 1.256225306282686915e+00
1.045454545454545571e-06 7.696969696969697433e-13 1.240243411642772742e+00
1.045454545454545571e-06 7.792929292929293239e-13 1.224457810666106594e+00
1.045454545454545571e-06 7.888888888888889044e-13 1.207759074142534805e+00
1.045454545454545571e-06 7.984848484848484850e-13 1.193517544838791133e+00
1.045454545454545571e-06 8.080808080808080656e-13 1.178350236261647810e+00
1.045454545454545571e-06 8.176767676767676461e-13 1.165039414111400440e+00
1.045454545454545571e-06 8.272727272727273277e-13 1.149789454128059107e+00
