# out of simlation
6.909090909090908875e-07 7.878787878787879371e-14 6.820357641048049927e+08
6.909090909090908875e-07 8.838383838383838691e-14 6.439172450883178711e+08
6.909090909090908875e-07 9.797979797979798010e-14 6.115596376531486511e+08
6.909090909090908875e-07 1.075757575757575859e-13 5.836323759264549017e+08
6.909090909090908875e-07 1.171717171717171791e-13 5.592435421253423691e+08
6.909090909090908875e-07 1.267676767676767849e-13 5.376620560998975039e+08
6.909090909090908875e-07 1.363636363636363655e-13 5.183907833481789827e+08
6.909090909090908875e-07 1.459595959595959461e-13 5.010495621922320127e+08
6.909090909090908875e-07 1.555555555555555771e-13 4.852874741600980759e+08
6.909090909090908875e-07 1.651515151515151577e-13 4.710167896337876320e+08
6.909090909090908875e-07 1.747474747474747382e-13 4.578719685383438468e+08
6.909090909090908875e-07 1.843434343434343693e-13 4.457652812557771802e+08
6.909090909090908875e-07 1.939393939393939499e-13 4.345943765650997162e+08
6.909090909090908875e-07 2.035353535353535304e-13 4.242422816423252821e+08
6.909090909090908875e-07 2.131313131313131615e-13 4.145774020604695678e+08
6.909090909090908875e-07 2.227272727272727421e-13 4.054973865985445380e+08
6.909090909090908875e-07 2.323232323232323226e-13 3.970607216685433388e+08
6.909090909090908875e-07 2.419191919191919032e-13 3.890919480344867110e+08
6.909090909090908875e-07 2.515151515151515343e-13 3.815764440933765769e+08
6.909090909090908875e-07 2.611111111111111148e-13 3.744849666392161250e+08
6.909090909090908875e-07 2.707070707070706954e-13 3.677882724660089612e+08
6.909090909090908875e-07 2.803030303030303265e-13 3.614424967647601962e+08
6.909090909090908875e-07 2.898989898989899070e-13 3.553891531234769225e+08
6.909090909090908875e-07 2.994949494949494876e-13 3.496282415421589613e+08
6.909090909090908875e-07 3.090909090909090682e-13 3.441597620208063722e+08
6.909090909090908875e-07 3.186868686868686992e-13 3.389252281474260688e+08
6.909090909090908875e-07 3.282828282828282798e-13 3.339246399220181108e+08
6.909090909090908875e-07 3.378787878787878604e-13 3.291433757415841222e+08
6.909090909090908875e-07 3.474747474747474914e-13 3.245521924001277089e+08
6.909090909090908875e-07 3.570707070707070720e-13 3.201218466916522384e+08
6.909090909090908875e-07 3.666666666666666526e-13 3.159400682341473103e+08
6.909090909090908875e-07 3.762626262626262836e-13 3.118606409976302981e+08
6.909090909090908875e-07 3.858585858585858642e-13 3.079566729970924854e+08
6.909090909090908875e-07 3.954545454545454448e-13 3.041842994235390425e+08
6.909090909090908875e-07 4.050505050505050758e-13 3.005142770709735751e+08
6.909090909090908875e-07 4.146464646464646564e-13 2.970197139543873072e+08
6.909090909090908875e-07 4.242424242424242370e-13 2.936421236617871523e+08
6.909090909090908875e-07 4.338383838383838175e-13 2.903961277961714268e+08
6.909090909090908875e-07 4.434343434343434486e-13 2.871939967395505905e+08
6.909090909090908875e-07 4.530303030303030291e-13 2.841673249189088941e+08
6.909090909090908875e-07 4.626262626262626602e-13 2.811406530982672572e+08
6.909090909090908875e-07 4.722222222222222408e-13 2.782894405136048198e+08
6.909090909090908875e-07 4.818181818181818213e-13 2.754967143409354091e+08
6.909090909090908875e-07 4.914141414141414019e-13 2.727624745802591443e+08
6.909090909090908875e-07 5.010101010101010835e-13 2.701305860405707359e+08
6.909090909090908875e-07 5.106060606060606640e-13 2.675718055158736408e+08
6.909090909090908875e-07 5.202020202020202446e-13 2.650715114031696916e+08
6.909090909090908875e-07 5.297979797979798252e-13 2.626881901144518256e+08
6.909090909090908875e-07 5.393939393939394057e-13 2.603048688257339895e+08
6.909090909090908875e-07 5.489898989898989863e-13 2.580385203610022962e+08
6.909090909090908875e-07 5.585858585858585669e-13 2.557575502932723463e+08
6.909090909090908875e-07 5.681818181818181474e-13 2.536081746525268555e+08
6.909090909090908875e-07 5.777777777777778290e-13 2.514587990117813051e+08
6.909090909090908875e-07 5.873737373737374096e-13 2.494263961950219274e+08
6.909090909090908875e-07 5.969696969696969901e-13 2.473793717752642632e+08
6.909090909090908875e-07 6.065656565656565707e-13 2.454054553704979420e+08
6.909090909090908875e-07 6.161616161616161513e-13 2.434900253777247071e+08
6.909090909090908875e-07 6.257575757575757318e-13 2.416184601939463019e+08
6.909090909090908875e-07 6.353535353535354134e-13 2.397615166131661236e+08
6.909090909090908875e-07 6.449494949494949939e-13 2.379630594443790913e+08
6.909090909090908875e-07 6.545454545454545745e-13 2.362084670845867991e+08
6.909090909090908875e-07 6.641414141414141551e-13 2.344684963277927935e+08
6.909090909090908875e-07 6.737373737373737357e-13 2.327723903799935877e+08
6.909090909090908875e-07 6.833333333333333162e-13 2.311493924471857548e+08
6.909090909090908875e-07 6.929292929292928968e-13 2.295117729113796353e+08
6.909090909090908875e-07 7.025252525252525783e-13 2.279472613905648291e+08
6.909090909090908875e-07 7.121212121212121589e-13 2.264119930757465959e+08
6.909090909090908875e-07 7.217171717171717395e-13 2.248621031579301059e+08
6.909090909090908875e-07 7.313131313131313200e-13 2.233560780491084158e+08
6.909090909090908875e-07 7.409090909090909006e-13 2.219524041612746119e+08
6.909090909090908875e-07 7.505050505050504812e-13 2.205048654644459784e+08
6.909090909090908875e-07 7.601010101010101627e-13 2.191011915766121447e+08
6.909090909090908875e-07 7.696969696969697433e-13 2.176682744827817976e+08
6.909090909090908875e-07 7.792929292929293239e-13 2.163669518159358501e+08
6.909090909090908875e-07 7.888888888888889044e-13 2.150217643400951028e+08
6.909090909090908875e-07 7.984848484848484850e-13 2.136911984672526419e+08
6.909090909090908875e-07 8.080808080808080656e-13 2.124044974034049511e+08
6.909090909090908875e-07 8.176767676767676461e-13 2.111909043545486331e+08
6.909090909090908875e-07 8.272727272727273277e-13 2.099042032907009721e+08
6.909090909090908875e-07 8.368686868686869083e-13 2.087490966538377404e+08
6.909090909090908875e-07 8.464646464646464888e-13 2.075208820019831657e+08
6.909090909090908875e-07 8.560606060606060694e-13 2.063511537621216476e+08
6.909090909090908875e-07 8.656565656565656500e-13 2.051960471252583861e+08
6.909090909090908875e-07 8.752525252525252305e-13 2.040848052973899543e+08
6.909090909090908875e-07 8.848484848484849121e-13 2.029296986605266929e+08
6.909090909090908875e-07 8.944444444444444926e-13 2.018184568326582611e+08
6.909090909090908875e-07 9.040404040404040732e-13 2.007072150047898293e+08
6.909090909090908875e-07 9.136363636363636538e-13 1.996690811919127405e+08
6.909090909090908875e-07 9.232323232323233353e-13 1.986163257760373652e+08
6.909090909090908875e-07 9.328282828282828149e-13 1.975635703601619899e+08
6.909090909090908875e-07 9.424242424242424965e-13 1.965839229592779577e+08
6.909090909090908875e-07 9.520202020202021780e-13 1.955896539553956985e+08
6.909090909090908875e-07 9.616161616161616576e-13 1.945953849515134096e+08
6.909090909090908875e-07 9.712121212121213392e-13 1.936157375506294072e+08
6.909090909090908875e-07 9.808080808080808187e-13 1.926799549587402046e+08
6.909090909090908875e-07 9.904040404040405003e-13 1.916856859548579156e+08
6.909090909090908875e-07 9.999999999999999799e-13 1.907645249659669697e+08

7.303030303030302732e-07 5.000000000000000152e-14 8.328137342229541540e+08
7.303030303030302732e-07 5.959595959595959471e-14 7.628054990672425032e+08
7.303030303030302732e-07 6.919191919191920052e-14 7.079306230147392750e+08
7.303030303030302732e-07 7.878787878787879371e-14 6.634078418850103617e+08
7.303030303030302732e-07 8.838383838383838691e-14 6.263420782843985558e+08
7.303030303030302732e-07 9.797979797979798010e-14 5.948617670291255713e+08
7.303030303030302732e-07 1.075757575757575859e-13 5.676802070553436279e+08
7.303030303030302732e-07 1.171717171717171791e-13 5.439347237861548662e+08
7.303030303030302732e-07 1.267676767676767849e-13 5.229381018806406260e+08
7.303030303030302732e-07 1.363636363636363655e-13 5.041932068368598819e+08
7.303030303030302732e-07 1.459595959595959461e-13 4.873198769768574834e+08
7.303030303030302732e-07 1.555555555555555771e-13 4.720695450496630073e+08
7.303030303030302732e-07 1.651515151515151577e-13 4.581059141863161325e+08
7.303030303030302732e-07 1.747474747474747382e-13 4.453558763718256950e+08
7.303030303030302732e-07 1.843434343434343693e-13 4.336001075612174273e+08
7.303030303030302732e-07 1.939393939393939499e-13 4.227216349305053353e+08
7.303030303030302732e-07 2.035353535353535304e-13 4.126619720676963329e+08
7.303030303030302732e-07 2.131313131313131615e-13 4.032310381338128448e+08
7.303030303030302732e-07 2.227272727272727421e-13 3.944434547318531871e+08
7.303030303030302732e-07 2.323232323232323226e-13 3.861822490378313065e+08
7.303030303030302732e-07 2.419191919191919032e-13 3.784327994487487674e+08
7.303030303030302732e-07 2.515151515151515343e-13 3.711658627586090565e+08
7.303030303030302732e-07 2.611111111111111148e-13 3.642352229374296069e+08
7.303030303030302732e-07 2.707070707070706954e-13 3.577139880002016425e+08
7.303030303030302732e-07 2.803030303030303265e-13 3.515144283289356232e+08
7.303030303030302732e-07 2.898989898989899070e-13 3.456804087326263189e+08
7.303030303030302732e-07 2.994949494949494876e-13 3.400803347842893004e+08
7.303030303030302732e-07 3.090909090909090682e-13 3.347288280869228840e+08
7.303030303030302732e-07 3.186868686868686992e-13 3.296697534495218396e+08
7.303030303030302732e-07 3.282828282828282798e-13 3.247861380481000543e+08
7.303030303030302732e-07 3.378787878787878604e-13 3.201218466916522384e+08
7.303030303030302732e-07 3.474747474747474914e-13 3.157061225861750245e+08
7.303030303030302732e-07 3.570707070707070720e-13 3.113927497016856670e+08
7.303030303030302732e-07 3.666666666666666526e-13 3.072694576561738253e+08
7.303030303030302732e-07 3.762626262626262836e-13 3.033654896556360126e+08
7.303030303030302732e-07 3.858585858585858642e-13 2.995200080670912862e+08
7.303030303030302732e-07 3.954545454545454448e-13 2.958646073175240159e+08
7.303030303030302732e-07 4.050505050505050758e-13 2.923115577889447212e+08
7.303030303030302732e-07 4.146464646464646564e-13 2.889339674963445663e+08
7.303030303030302732e-07 4.242424242424242370e-13 2.856148636157375574e+08
7.303030303030302732e-07 4.338383838383838175e-13 2.824712189711097479e+08
7.303030303030302732e-07 4.434343434343434486e-13 2.793860607384749651e+08
7.303030303030302732e-07 4.530303030303030291e-13 2.764178753298263550e+08
7.303030303030302732e-07 4.626262626262626602e-13 2.735081763331708312e+08
7.303030303030302732e-07 4.722222222222222408e-13 2.707154501605014801e+08
7.303030303030302732e-07 4.818181818181818213e-13 2.679812103998251855e+08
7.303030303030302732e-07 4.914141414141414019e-13 2.653639434631350636e+08
7.303030303030302732e-07 5.010101010101010835e-13 2.627466765264449120e+08
7.303030303030302732e-07 5.106060606060606640e-13 2.603048688257339895e+08
7.303030303030302732e-07 5.202020202020202446e-13 2.578630611250230670e+08
7.303030303030302732e-07 5.297979797979798252e-13 2.555382262482983470e+08
7.303030303030302732e-07 5.393939393939394057e-13 2.531987697685753107e+08
7.303030303030302732e-07 5.489898989898989863e-13 2.509909077158367038e+08
7.303030303030302732e-07 5.585858585858585669e-13 2.488415320750911534e+08
7.303030303030302732e-07 5.681818181818181474e-13 2.466921564343456328e+08
7.303030303030302732e-07 5.777777777777778290e-13 2.446451320145879686e+08
7.303030303030302732e-07 5.873737373737374096e-13 2.426127291978285909e+08
7.303030303030302732e-07 5.969696969696969901e-13 2.406388127930622697e+08
7.303030303030302732e-07 6.065656565656565707e-13 2.387087611972907782e+08
7.303030303030302732e-07 6.161616161616161513e-13 2.368518176165106297e+08
7.303030303030302732e-07 6.257575757575757318e-13 2.349948740357304811e+08
7.303030303030302732e-07 6.353535353535354134e-13 2.332402816759382188e+08
7.303030303030302732e-07 6.449494949494949939e-13 2.315003109191442132e+08
7.303030303030302732e-07 6.545454545454545745e-13 2.297457185593519211e+08
7.303030303030302732e-07 6.641414141414141551e-13 2.280642342145510018e+08
7.303030303030302732e-07 6.737373737373737357e-13 2.264851010907379389e+08
7.303030303030302732e-07 6.833333333333333162e-13 2.248621031579301059e+08
7.303030303030302732e-07 6.929292929292928968e-13 2.232975916371153295e+08
7.303030303030302732e-07 7.025252525252525783e-13 2.217184585133022964e+08
7.303030303030302732e-07 7.121212121212121589e-13 2.202124334044805765e+08
7.303030303030302732e-07 7.217171717171717395e-13 2.187502731046536863e+08
7.303030303030302732e-07 7.313131313131313200e-13 2.173027344078250527e+08
7.303030303030302732e-07 7.409090909090909006e-13 2.158990605199912488e+08
7.303030303030302732e-07 7.505050505050504812e-13 2.145100082351557016e+08
7.303030303030302732e-07 7.601010101010101627e-13 2.131063343473218679e+08
7.303030303030302732e-07 7.696969696969697433e-13 2.117757684744793773e+08
7.303030303030302732e-07 7.792929292929293239e-13 2.104890674106317163e+08
7.303030303030302732e-07 7.888888888888889044e-13 2.092023663467840552e+08
7.303030303030302732e-07 7.984848484848484850e-13 2.078718004739416242e+08
7.303030303030302732e-07 8.080808080808080656e-13 2.066435858220870197e+08
7.303030303030302732e-07 8.176767676767676461e-13 2.054299927732307017e+08
7.303030303030302732e-07 8.272727272727273277e-13 2.042017781213760972e+08
7.303030303030302732e-07 8.368686868686869083e-13 2.030466714845128655e+08
7.303030303030302732e-07 8.464646464646464888e-13 2.018769432446513474e+08
7.303030303030302732e-07 8.560606060606060694e-13 2.007072150047898293e+08
7.303030303030302732e-07 8.656565656565656500e-13 1.996105947799196541e+08
7.303030303030302732e-07 8.752525252525252305e-13 1.984993529520512223e+08
7.303030303030302732e-07 8.848484848484849121e-13 1.974465975361758471e+08
7.303030303030302732e-07 8.944444444444444926e-13 1.963499773113056719e+08
7.303030303030302732e-07 9.040404040404040732e-13 1.952972218954303265e+08
7.303030303030302732e-07 9.136363636363636538e-13 1.942590880825532377e+08
7.303030303030302732e-07 9.232323232323233353e-13 1.932648190786709487e+08
7.303030303030302732e-07 9.328282828282828149e-13 1.922120636627956033e+08
7.303030303030302732e-07 9.424242424242424965e-13 1.912324162619115710e+08
7.303030303030302732e-07 9.520202020202021780e-13 1.902966336700223386e+08
7.303030303030302732e-07 9.616161616161616576e-13 1.893023646661400497e+08
7.303030303030302732e-07 9.712121212121213392e-13 1.883812036772491038e+08
7.303030303030302732e-07 9.808080808080808187e-13 1.874454210853599012e+08
7.303030303030302732e-07 9.904040404040405003e-13 1.865096384934706986e+08
7.303030303030302732e-07 9.999999999999999799e-13 1.855884775045797527e+08

7.696969696969696589e-07 5.000000000000000152e-14 8.112322481975091696e+08
7.696969696969696589e-07 5.959595959595959471e-14 7.430224702105846405e+08
7.696969696969696589e-07 6.919191919191920052e-14 6.895951328549100161e+08
7.696969696969696589e-07 7.878787878787879371e-14 6.461835935530494452e+08
7.696969696969696589e-07 8.838383838383838691e-14 6.101120989563199282e+08
7.696969696969696589e-07 9.797979797979798010e-14 5.794359758659517765e+08
7.696969696969696589e-07 1.075757575757575859e-13 5.530147392480798960e+08
7.696969696969696589e-07 1.171717171717171791e-13 5.298541200988218188e+08
7.696969696969696589e-07 1.267676767676767849e-13 5.093692542982470989e+08
7.696969696969696589e-07 1.363636363636363655e-13 4.911068721534091234e+08
7.696969696969696589e-07 1.459595959595959461e-13 4.746868119863531590e+08
7.696969696969696589e-07 1.555555555555555771e-13 4.598458849431101680e+08
7.696969696969696589e-07 1.651515151515151577e-13 4.462331725517218113e+08
7.696969696969696589e-07 1.747474747474747382e-13 4.338340532091897130e+08
7.696969696969696589e-07 1.843434343434343693e-13 4.223707164585468769e+08
7.696969696969696589e-07 1.939393939393939499e-13 4.117846758878002167e+08
7.696969696969696589e-07 2.035353535353535304e-13 4.019443370699651837e+08
7.696969696969696589e-07 2.131313131313131615e-13 3.928058351960470676e+08
7.696969696969696589e-07 2.227272727272727421e-13 3.841937110300667286e+08
7.696969696969696589e-07 2.323232323232323226e-13 3.761664509840170741e+08
7.696969696969696589e-07 2.419191919191919032e-13 3.686655686459050775e+08
7.696969696969696589e-07 2.515151515151515343e-13 3.615594695887463689e+08
7.696969696969696589e-07 2.611111111111111148e-13 3.548042890035461783e+08
7.696969696969696589e-07 2.707070707070706954e-13 3.484731349052957296e+08
7.696969696969696589e-07 2.803030303030303265e-13 3.424197912640123367e+08
7.696969696969696589e-07 2.898989898989899070e-13 3.367173660946874619e+08
7.696969696969696589e-07 2.994949494949494876e-13 3.312927513823296428e+08
7.696969696969696589e-07 3.090909090909090682e-13 3.261167039209424853e+08
7.696969696969696589e-07 3.186868686868686992e-13 3.211161156955345273e+08
7.696969696969696589e-07 3.282828282828282798e-13 3.164079595300919414e+08
7.696969696969696589e-07 3.378787878787878604e-13 3.118606409976302981e+08
7.696969696969696589e-07 3.474747474747474914e-13 3.075034033041461110e+08
7.696969696969696589e-07 3.570707070707070720e-13 3.033654896556360126e+08
7.696969696969696589e-07 3.666666666666666526e-13 2.993445488311120272e+08
7.696969696969696589e-07 3.762626262626262836e-13 2.955136888455655575e+08
7.696969696969696589e-07 3.858585858585858642e-13 2.917851800810070634e+08
7.696969696969696589e-07 3.954545454545454448e-13 2.882321305524275899e+08
7.696969696969696589e-07 4.050505050505050758e-13 2.847960538478345275e+08
7.696969696969696589e-07 4.146464646464646564e-13 2.814330851582326293e+08
7.696969696969696589e-07 4.242424242424242370e-13 2.782309541016117334e+08
7.696969696969696589e-07 4.338383838383838175e-13 2.751457958689769506e+08
7.696969696969696589e-07 4.434343434343434486e-13 2.721191240483353138e+08
7.696969696969696589e-07 4.530303030303030291e-13 2.692094250516797900e+08
7.696969696969696589e-07 4.626262626262626602e-13 2.664166988790104389e+08
7.696969696969696589e-07 4.722222222222222408e-13 2.636824591183341146e+08
7.696969696969696589e-07 4.818181818181818213e-13 2.610651921816439927e+08
7.696969696969696589e-07 4.914141414141414019e-13 2.584917900539486408e+08
7.696969696969696589e-07 5.010101010101010835e-13 2.559914959412446618e+08
7.696969696969696589e-07 5.106060606060606640e-13 2.535496882405337691e+08
7.696969696969696589e-07 5.202020202020202446e-13 2.512248533638089895e+08
7.696969696969696589e-07 5.297979797979798252e-13 2.489000184870842397e+08
7.696969696969696589e-07 5.393939393939394057e-13 2.466921564343456328e+08
7.696969696969696589e-07 5.489898989898989863e-13 2.444696727786087394e+08
7.696969696969696589e-07 5.585858585858585669e-13 2.423787835498562753e+08
7.696969696969696589e-07 5.681818181818181474e-13 2.403463807330968976e+08
7.696969696969696589e-07 5.777777777777778290e-13 2.382993563133392334e+08
7.696969696969696589e-07 5.873737373737374096e-13 2.363254399085729718e+08
7.696969696969696589e-07 5.969696969696969901e-13 2.344100099157997370e+08
7.696969696969696589e-07 6.065656565656565707e-13 2.325384447320213020e+08
7.696969696969696589e-07 6.161616161616161513e-13 2.307399875632342100e+08
7.696969696969696589e-07 6.257575757575757318e-13 2.289415303944471478e+08
7.696969696969696589e-07 6.353535353535354134e-13 2.271869380346548557e+08
7.696969696969696589e-07 6.449494949494949939e-13 2.255054536898539364e+08
7.696969696969696589e-07 6.545454545454545745e-13 2.238093477420547307e+08
7.696969696969696589e-07 6.641414141414141551e-13 2.221863498092468977e+08
7.696969696969696589e-07 6.737373737373737357e-13 2.206218382884321213e+08
7.696969696969696589e-07 6.833333333333333162e-13 2.190427051646190882e+08
7.696969696969696589e-07 6.929292929292928968e-13 2.175366800557973683e+08
7.696969696969696589e-07 7.025252525252525783e-13 2.160160333439773917e+08
7.696969696969696589e-07 7.121212121212121589e-13 2.145684946471487582e+08
7.696969696969696589e-07 7.217171717171717395e-13 2.131063343473218679e+08
7.696969696969696589e-07 7.313131313131313200e-13 2.117172820624863207e+08
7.696969696969696589e-07 7.409090909090909006e-13 2.103136081746525168e+08
7.696969696969696589e-07 7.505050505050504812e-13 2.089830423018100560e+08
7.696969696969696589e-07 7.601010101010101627e-13 2.076378548259693086e+08
7.696969696969696589e-07 7.696969696969697433e-13 2.062926673501285911e+08
7.696969696969696589e-07 7.792929292929293239e-13 2.050205878892791569e+08
7.696969696969696589e-07 7.888888888888889044e-13 2.037923732374245822e+08
7.696969696969696589e-07 7.984848484848484850e-13 2.025202937765751779e+08
7.696969696969696589e-07 8.080808080808080656e-13 2.013505655367136598e+08
7.696969696969696589e-07 8.176767676767676461e-13 2.001369724878573418e+08
7.696969696969696589e-07 8.272727272727273277e-13 1.989672442479958236e+08
7.696969696969696589e-07 8.368686868686869083e-13 1.977975160081343055e+08
7.696969696969696589e-07 8.464646464646464888e-13 1.967008957832641304e+08
7.696969696969696589e-07 8.560606060606060694e-13 1.955896539553956985e+08
7.696969696969696589e-07 8.656565656565656500e-13 1.944784121275272369e+08
7.696969696969696589e-07 8.752525252525252305e-13 1.933817919026570916e+08
7.696969696969696589e-07 8.848484848484849121e-13 1.923290364867817461e+08
7.696969696969696589e-07 8.944444444444444926e-13 1.912909026739046276e+08
7.696969696969696589e-07 9.040404040404040732e-13 1.902381472580292821e+08
7.696969696969696589e-07 9.136363636363636538e-13 1.892438782541469932e+08
7.696969696969696589e-07 9.232323232323233353e-13 1.882642308532629609e+08
7.696969696969696589e-07 9.328282828282828149e-13 1.872699618493806720e+08
7.696969696969696589e-07 9.424242424242424965e-13 1.863341792574914694e+08
7.696969696969696589e-07 9.520202020202021780e-13 1.853545318566074371e+08
7.696969696969696589e-07 9.616161616161616576e-13 1.844187492647182345e+08
7.696969696969696589e-07 9.712121212121213392e-13 1.835414530848220885e+08
7.696969696969696589e-07 9.808080808080808187e-13 1.825618056839380562e+08
7.696969696969696589e-07 9.904040404040405003e-13 1.816845095040419400e+08
7.696969696969696589e-07 9.999999999999999799e-13 1.808072133241457939e+08

8.090909090909090447e-07 5.000000000000000152e-14 7.912006520898808241e+08
8.090909090909090447e-07 5.959595959595959471e-14 7.247454664627484083e+08
8.090909090909090447e-07 6.919191919191920052e-14 6.726048301709214449e+08
8.090909090909090447e-07 7.878787878787879371e-14 6.303045326969293356e+08
8.090909090909090447e-07 8.838383838383838691e-14 5.950957126770977974e+08
8.090909090909090447e-07 9.797979797979798010e-14 5.651799129426397085e+08
8.090909090909090447e-07 1.075757575757575859e-13 5.393435404446984529e+08
8.090909090909090447e-07 1.171717171717171791e-13 5.168262718273642063e+08
8.090909090909090447e-07 1.267676767676767849e-13 4.968677837347271442e+08
8.090909090909090447e-07 1.363636363636363655e-13 4.790586712828356028e+08
8.090909090909090447e-07 1.459595959595959461e-13 4.629895295877379775e+08
8.090909090909090447e-07 1.555555555555555771e-13 4.484995210164534450e+08
8.090909090909090447e-07 1.651515151515151577e-13 4.352377270970235467e+08
8.090909090909090447e-07 1.747474747474747382e-13 4.231310398144568801e+08
8.090909090909090447e-07 1.843434343434343693e-13 4.119601351237794161e+08
8.090909090909090447e-07 1.939393939393939499e-13 4.016519050099998116e+08
8.090909090909090447e-07 2.035353535353535304e-13 3.920601334431353807e+08
8.090909090909090447e-07 2.131313131313131615e-13 3.830970908051965237e+08
8.090909090909090447e-07 2.227272727272727421e-13 3.747773986991814971e+08
8.090909090909090447e-07 2.323232323232323226e-13 3.669109762861127853e+08
8.090909090909090447e-07 2.419191919191919032e-13 3.595855531839800477e+08
8.090909090909090447e-07 2.515151515151515343e-13 3.526549133628005981e+08
8.090909090909090447e-07 2.611111111111111148e-13 3.460751920135796070e+08
8.090909090909090447e-07 2.707070707070706954e-13 3.398610107393152714e+08
8.090909090909090447e-07 2.803030303030303265e-13 3.340416127460042238e+08
8.090909090909090447e-07 2.898989898989899070e-13 3.284415387976672053e+08
8.090909090909090447e-07 2.994949494949494876e-13 3.231485185122939348e+08
8.090909090909090447e-07 3.090909090909090682e-13 3.180309574628998041e+08
8.090909090909090447e-07 3.186868686868686992e-13 3.132058284734710455e+08
8.090909090909090447e-07 3.282828282828282798e-13 3.086000235290163159e+08
8.090909090909090447e-07 3.378787878787878604e-13 3.041842994235390425e+08
8.090909090909090447e-07 3.474747474747474914e-13 2.999294129510428309e+08
8.090909090909090447e-07 3.570707070707070720e-13 2.958646073175240159e+08
8.090909090909090447e-07 3.666666666666666526e-13 2.919606393169862628e+08
8.090909090909090447e-07 3.762626262626262836e-13 2.882321305524276495e+08
8.090909090909090447e-07 3.858585858585858642e-13 2.846352162148535252e+08
8.090909090909090447e-07 3.954545454545454448e-13 2.811406530982672572e+08
8.090909090909090447e-07 4.050505050505050758e-13 2.777630628056671023e+08
8.090909090909090447e-07 4.146464646464646564e-13 2.745609317490462065e+08
8.090909090909090447e-07 4.242424242424242370e-13 2.714172871044183969e+08
8.090909090909090447e-07 4.338383838383838175e-13 2.683906152837767005e+08
8.090909090909090447e-07 4.434343434343434486e-13 2.654224298751281500e+08
8.090909090909090447e-07 4.530303030303030291e-13 2.626297037024587393e+08
8.090909090909090447e-07 4.626262626262626602e-13 2.598369775297893882e+08
8.090909090909090447e-07 4.722222222222222408e-13 2.572197105930992365e+08
8.090909090909090447e-07 4.818181818181818213e-13 2.546024436564091146e+08
8.090909090909090447e-07 4.914141414141414019e-13 2.521021495437051356e+08
8.090909090909090447e-07 5.010101010101010835e-13 2.497188282549872994e+08
8.090909090909090447e-07 5.106060606060606640e-13 2.473208853632711768e+08
8.090909090909090447e-07 5.202020202020202446e-13 2.449960504865464270e+08
8.090909090909090447e-07 5.297979797979798252e-13 2.427881884338078201e+08
8.090909090909090447e-07 5.393939393939394057e-13 2.405803263810691833e+08
8.090909090909090447e-07 5.489898989898989863e-13 2.384748155493184626e+08
8.090909090909090447e-07 5.585858585858585669e-13 2.364424127325591147e+08
8.090909090909090447e-07 5.681818181818181474e-13 2.344100099157997370e+08
8.090909090909090447e-07 5.777777777777778290e-13 2.324214719080351591e+08
8.090909090909090447e-07 5.873737373737374096e-13 2.305060419152619243e+08
8.090909090909090447e-07 5.969696969696969901e-13 2.286490983344817460e+08
8.090909090909090447e-07 6.065656565656565707e-13 2.268360195626963973e+08
8.090909090909090447e-07 6.161616161616161513e-13 2.250375623939093053e+08
8.090909090909090447e-07 6.257575757575757318e-13 2.232975916371153295e+08
8.090909090909090447e-07 6.353535353535354134e-13 2.216014856893161535e+08
8.090909090909090447e-07 6.449494949494949939e-13 2.199784877565082908e+08
8.090909090909090447e-07 6.545454545454545745e-13 2.183408682207021713e+08
8.090909090909090447e-07 6.641414141414141551e-13 2.167763566998873949e+08
8.090909090909090447e-07 6.737373737373737357e-13 2.151972235760743320e+08
8.090909090909090447e-07 6.833333333333333162e-13 2.136911984672526419e+08
8.090909090909090447e-07 6.929292929292928968e-13 2.121705517554326653e+08
8.090909090909090447e-07 7.025252525252525783e-13 2.107230130586040318e+08
8.090909090909090447e-07 7.121212121212121589e-13 2.092608527587771416e+08
8.090909090909090447e-07 7.217171717171717395e-13 2.078718004739416242e+08
8.090909090909090447e-07 7.313131313131313200e-13 2.064681265861077905e+08
8.090909090909090447e-07 7.409090909090909006e-13 2.051375607132653296e+08
8.090909090909090447e-07 7.505050505050504812e-13 2.038508596494176388e+08
8.090909090909090447e-07 7.601010101010101627e-13 2.025202937765751779e+08
8.090909090909090447e-07 7.696969696969697433e-13 2.012335927127275169e+08
8.090909090909090447e-07 7.792929292929293239e-13 2.000199996638711691e+08
8.090909090909090447e-07 7.888888888888889044e-13 1.987917850120165944e+08
8.090909090909090447e-07 7.984848484848484850e-13 1.975635703601619899e+08
8.090909090909090447e-07 8.080808080808080656e-13 1.964084637232987583e+08
8.090909090909090447e-07 8.176767676767676461e-13 1.952387354834372401e+08
8.090909090909090447e-07 8.272727272727273277e-13 1.940836288465740085e+08
8.090909090909090447e-07 8.368686868686869083e-13 1.929723870187055767e+08
8.090909090909090447e-07 8.464646464646464888e-13 1.918611451908371449e+08
8.090909090909090447e-07 8.560606060606060694e-13 1.907645249659669697e+08
8.090909090909090447e-07 8.656565656565656500e-13 1.897117695500915945e+08
8.090909090909090447e-07 8.752525252525252305e-13 1.886590141342162192e+08
8.090909090909090447e-07 8.848484848484849121e-13 1.876208803213391304e+08
8.090909090909090447e-07 8.944444444444444926e-13 1.865681249054637551e+08
8.090909090909090447e-07 9.040404040404040732e-13 1.855884775045797527e+08
8.090909090909090447e-07 9.136363636363636538e-13 1.845942085006974638e+08
