# out of simlation
9.999999999999999547e-08 9.040404040404040732e-13 3.982838909477181416e-02
9.999999999999999547e-08 9.136363636363636538e-13 3.940931278860045767e-02
9.999999999999999547e-08 9.232323232323233353e-13 3.901068629268977100e-02
9.999999999999999547e-08 9.328282828282828149e-13 3.860841258283932015e-02
9.999999999999999547e-08 9.424242424242424965e-13 3.821123789904093404e-02
9.999999999999999547e-08 9.520202020202021780e-13 3.783898902966578021e-02
9.999999999999999547e-08 9.616161616161616576e-13 3.745927485162862253e-02
9.999999999999999547e-08 9.712121212121213392e-13 3.709617784293785941e-02
9.999999999999999547e-08 9.808080808080808187e-13 3.673165293702274070e-02
9.999999999999999547e-08 9.904040404040405003e-13 3.638171418318218026e-02
9.999999999999999547e-08 9.999999999999999799e-13 3.603026305071022756e-02

1.393939393939393812e-07 5.000000000000000152e-14 1.002490477623553478e+00
1.393939393939393812e-07 5.959595959595959471e-14 8.397374339157127610e-01
1.393939393939393812e-07 6.919191919191920052e-14 6.906845662692909782e-01
1.393939393939393812e-07 7.878787878787879371e-14 6.343283523124728651e-01
1.393939393939393812e-07 8.838383838383838691e-14 5.622928292941533623e-01
1.393939393939393812e-07 9.797979797979798010e-14 5.028475592196048893e-01
1.393939393939393812e-07 1.075757575757575859e-13 4.634771073265666619e-01
1.393939393939393812e-07 1.171717171717171791e-13 4.263097298929885426e-01
1.393939393939393812e-07 1.267676767676767849e-13 3.942117352794376473e-01
1.393939393939393812e-07 1.363636363636363655e-13 3.643994788953806019e-01
1.393939393939393812e-07 1.459595959595959461e-13 3.410341243704640424e-01
1.393939393939393812e-07 1.555555555555555771e-13 3.205434729127931148e-01
1.393939393939393812e-07 1.651515151515151577e-13 3.024748707505979795e-01
1.393939393939393812e-07 1.747474747474747382e-13 2.854477192260421736e-01
1.393939393939393812e-07 1.843434343434343693e-13 2.707119780563601030e-01
1.393939393939393812e-07 1.939393939393939499e-13 2.572023856533687258e-01
1.393939393939393812e-07 2.035353535353535304e-13 2.450683616806600129e-01
1.393939393939393812e-07 2.131313131313131615e-13 2.340691808867984003e-01
1.393939393939393812e-07 2.227272727272727421e-13 2.238747606933460532e-01
1.393939393939393812e-07 2.323232323232323226e-13 2.146394918652131112e-01
1.393939393939393812e-07 2.419191919191919032e-13 2.061614500702853847e-01
1.393939393939393812e-07 2.515151515151515343e-13 1.981729074910309474e-01
1.393939393939393812e-07 2.611111111111111148e-13 1.909005818891175710e-01
1.393939393939393812e-07 2.707070707070706954e-13 1.840953918021953351e-01
1.393939393939393812e-07 2.803030303030303265e-13 1.778630762844726765e-01
1.393939393939393812e-07 2.898989898989899070e-13 1.719379870054763837e-01
1.393939393939393812e-07 2.994949494949494876e-13 1.665020509794885861e-01
1.393939393939393812e-07 3.090909090909090682e-13 1.613517789391365753e-01
1.393939393939393812e-07 3.186868686868686992e-13 1.564886507700606610e-01
1.393939393939393812e-07 3.282828282828282798e-13 1.519960634328805793e-01
1.393939393939393812e-07 3.378787878787878604e-13 1.477162071978380398e-01
1.393939393939393812e-07 3.474747474747474914e-13 1.436330460712833268e-01
1.393939393939393812e-07 3.570707070707070720e-13 1.397854286791495593e-01
1.393939393939393812e-07 3.666666666666666526e-13 1.361249225656986084e-01
1.393939393939393812e-07 3.762626262626262836e-13 1.327411952553325669e-01
1.393939393939393812e-07 3.858585858585858642e-13 1.294394323254361989e-01
1.393939393939393812e-07 3.954545454545454448e-13 1.263249720472026105e-01
1.393939393939393812e-07 4.050505050505050758e-13 1.232661934388381841e-01
1.393939393939393812e-07 4.146464646464646564e-13 1.205090137930223543e-01
1.393939393939393812e-07 4.242424242424242370e-13 1.176950072953898419e-01
1.393939393939393812e-07 4.338383838383838175e-13 1.151931575000414987e-01
1.393939393939393812e-07 4.434343434343434486e-13 1.126632564845624351e-01
1.393939393939393812e-07 4.530303030303030291e-13 1.103334298750814207e-01
1.393939393939393812e-07 4.626262626262626602e-13 1.080647140446602816e-01
1.393939393939393812e-07 4.722222222222222408e-13 1.057977759691488134e-01
1.393939393939393812e-07 4.818181818181818213e-13 1.036774393237221564e-01
1.393939393939393812e-07 4.914141414141414019e-13 1.017105404958289078e-01
1.393939393939393812e-07 5.010101010101010835e-13 9.977598023701718388e-02
1.393939393939393812e-07 5.106060606060606640e-13 9.787942430176856112e-02
1.393939393939393812e-07 5.202020202020202446e-13 9.611570142109987502e-02
1.393939393939393812e-07 5.297979797979798252e-13 9.438525447642709398e-02
1.393939393939393812e-07 5.393939393939394057e-13 9.269146862683126653e-02
1.393939393939393812e-07 5.489898989898989863e-13 9.104691795369487806e-02
1.393939393939393812e-07 5.585858585858585669e-13 8.949939173706483730e-02
1.393939393939393812e-07 5.681818181818181474e-13 8.800684581081114066e-02
1.393939393939393812e-07 5.777777777777778290e-13 8.652230835378066365e-02
1.393939393939393812e-07 5.873737373737374096e-13 8.515217416227033320e-02
1.393939393939393812e-07 5.969696969696969901e-13 8.380819396198983806e-02
1.393939393939393812e-07 6.065656565656565707e-13 8.248663107777055858e-02
1.393939393939393812e-07 6.161616161616161513e-13 8.119927003557399214e-02
1.393939393939393812e-07 6.257575757575757318e-13 7.993004961332283997e-02
1.393939393939393812e-07 6.353535353535354134e-13 7.874555057157439641e-02
1.393939393939393812e-07 6.449494949494949939e-13 7.754149027220945400e-02
1.393939393939393812e-07 6.545454545454545745e-13 7.646889128907670419e-02
1.393939393939393812e-07 6.641414141414141551e-13 7.535507107723976583e-02
1.393939393939393812e-07 6.737373737373737357e-13 7.428854528543429869e-02
1.393939393939393812e-07 6.833333333333333162e-13 7.321295605207911450e-02
1.393939393939393812e-07 6.929292929292928968e-13 7.222296835781170932e-02
1.393939393939393812e-07 7.025252525252525783e-13 7.123910830364815761e-02
1.393939393939393812e-07 7.121212121212121589e-13 7.027675232126237570e-02
1.393939393939393812e-07 7.217171717171717395e-13 6.937672256299830253e-02
1.393939393939393812e-07 7.313131313131313200e-13 6.846034094864646147e-02
1.393939393939393812e-07 7.409090909090909006e-13 6.755828261764615372e-02
1.393939393939393812e-07 7.505050505050504812e-13 6.672207195130588908e-02
1.393939393939393812e-07 7.601010101010101627e-13 6.585447205533456749e-02
1.393939393939393812e-07 7.696969696969697433e-13 6.505230734975946116e-02
1.393939393939393812e-07 7.792929292929293239e-13 6.426214793450857332e-02
1.393939393939393812e-07 7.888888888888889044e-13 6.348633450640689402e-02
1.393939393939393812e-07 7.984848484848484850e-13 6.272563077173534674e-02
1.393939393939393812e-07 8.080808080808080656e-13 6.197945098472698588e-02
1.393939393939393812e-07 8.176767676767676461e-13 6.124606422784067972e-02
1.393939393939393812e-07 8.272727272727273277e-13 6.052277751071099415e-02
1.393939393939393812e-07 8.368686868686869083e-13 5.985872732402225393e-02
1.393939393939393812e-07 8.464646464646464888e-13 5.916284784886528120e-02
1.393939393939393812e-07 8.560606060606060694e-13 5.852054806294265665e-02
1.393939393939393812e-07 8.656565656565656500e-13 5.788354602049917280e-02
1.393939393939393812e-07 8.752525252525252305e-13 5.722766570059617530e-02
1.393939393939393812e-07 8.848484848484849121e-13 5.662934048722268604e-02
1.393939393939393812e-07 8.944444444444444926e-13 5.599710134176328485e-02
1.393939393939393812e-07 9.040404040404040732e-13 5.540747291553446696e-02
1.393939393939393812e-07 9.136363636363636538e-13 5.482667090700112794e-02
1.393939393939393812e-07 9.232323232323233353e-13 5.428856901463587764e-02
1.393939393939393812e-07 9.328282828282828149e-13 5.370289463608328429e-02
1.393939393939393812e-07 9.424242424242424965e-13 5.316064052413900509e-02
1.393939393939393812e-07 9.520202020202021780e-13 5.265080751550071242e-02
1.393939393939393812e-07 9.616161616161616576e-13 5.211788993051872515e-02
1.393939393939393812e-07 9.712121212121213392e-13 5.159901893926492622e-02
1.393939393939393812e-07 9.808080808080808187e-13 5.108784273541652765e-02
1.393939393939393812e-07 9.904040404040405003e-13 5.061227071157727714e-02
1.393939393939393812e-07 9.999999999999999799e-13 5.013780655565799188e-02

1.787878787878787670e-07 5.000000000000000152e-14 1.187569721302707437e+00
1.787878787878787670e-07 5.959595959595959471e-14 1.078977469772852693e+00
1.787878787878787670e-07 6.919191919191920052e-14 9.138510387509803934e-01
1.787878787878787670e-07 7.878787878787879371e-14 8.149297306897799187e-01
1.787878787878787670e-07 8.838383838383838691e-14 7.256258314442636248e-01
1.787878787878787670e-07 9.797979797979798010e-14 6.547399263587931895e-01
1.787878787878787670e-07 1.075757575757575859e-13 5.946054644852266646e-01
1.787878787878787670e-07 1.171717171717171791e-13 5.458018666522088669e-01
1.787878787878787670e-07 1.267676767676767849e-13 5.057435168694155436e-01
1.787878787878787670e-07 1.363636363636363655e-13 4.689720483344254065e-01
1.787878787878787670e-07 1.459595959595959461e-13 4.382625402770258805e-01
1.787878787878787670e-07 1.555555555555555771e-13 4.112159336610742288e-01
1.787878787878787670e-07 1.651515151515151577e-13 3.877938432202855390e-01
1.787878787878787670e-07 1.747474747474747382e-13 3.664715499784557684e-01
1.787878787878787670e-07 1.843434343434343693e-13 3.473494294219753309e-01
1.787878787878787670e-07 1.939393939393939499e-13 3.300889220918269418e-01
1.787878787878787670e-07 2.035353535353535304e-13 3.144430076665752360e-01
1.787878787878787670e-07 2.131313131313131615e-13 3.002744146935501512e-01
1.787878787878787670e-07 2.227272727272727421e-13 2.872680891197610942e-01
1.787878787878787670e-07 2.323232323232323226e-13 2.754385683178846023e-01
1.787878787878787670e-07 2.419191919191919032e-13 2.644409893879192675e-01
1.787878787878787670e-07 2.515151515151515343e-13 2.542953738848431344e-01
1.787878787878787670e-07 2.611111111111111148e-13 2.449519676922717049e-01
1.787878787878787670e-07 2.707070707070706954e-13 2.362983547857691047e-01
1.787878787878787670e-07 2.803030303030303265e-13 2.280703305198630848e-01
1.787878787878787670e-07 2.898989898989899070e-13 2.206157399700574839e-01
1.787878787878787670e-07 2.994949494949494876e-13 2.135381352719021852e-01
1.787878787878787670e-07 3.090909090909090682e-13 2.068832999625754010e-01
1.787878787878787670e-07 3.186868686868686992e-13 2.005944054084999317e-01
1.787878787878787670e-07 3.282828282828282798e-13 1.946690032232916423e-01
1.787878787878787670e-07 3.378787878787878604e-13 1.891500114341055083e-01
1.787878787878787670e-07 3.474747474747474914e-13 1.839383828355335149e-01
1.787878787878787670e-07 3.570707070707070720e-13 1.789270414188880998e-01
1.787878787878787670e-07 3.666666666666666526e-13 1.742779784070304649e-01
1.787878787878787670e-07 3.762626262626262836e-13 1.698033560436630895e-01
1.787878787878787670e-07 3.858585858585858642e-13 1.655957426057458604e-01
1.787878787878787670e-07 3.954545454545454448e-13 1.615893481041787705e-01
1.787878787878787670e-07 4.050505050505050758e-13 1.579156105118296460e-01
1.787878787878787670e-07 4.146464646464646564e-13 1.541975065284560964e-01
1.787878787878787670e-07 4.242424242424242370e-13 1.508077735038524103e-01
1.787878787878787670e-07 4.338383838383838175e-13 1.475052203665196404e-01
1.787878787878787670e-07 4.434343434343434486e-13 1.442241318487199886e-01
1.787878787878787670e-07 4.530303030303030291e-13 1.412984123053672714e-01
1.787878787878787670e-07 4.626262626262626602e-13 1.383823305563044725e-01
1.787878787878787670e-07 4.722222222222222408e-13 1.354871670089612401e-01
1.787878787878787670e-07 4.818181818181818213e-13 1.327716800969789834e-01
1.787878787878787670e-07 4.914141414141414019e-13 1.302747079947462194e-01
1.787878787878787670e-07 5.010101010101010835e-13 1.278499366158146744e-01
1.787878787878787670e-07 5.106060606060606640e-13 1.253714036403056620e-01
1.787878787878787670e-07 5.202020202020202446e-13 1.231190263292405718e-01
1.787878787878787670e-07 5.297979797979798252e-13 1.209295517909621948e-01
1.787878787878787670e-07 5.393939393939394057e-13 1.187267529145555334e-01
1.787878787878787670e-07 5.489898989898989863e-13 1.167291940103888093e-01
1.787878787878787670e-07 5.585858585858585669e-13 1.147192187798640045e-01
1.787878787878787670e-07 5.681818181818181474e-13 1.127736523696225568e-01
1.787878787878787670e-07 5.777777777777778290e-13 1.109388263563549082e-01
1.787878787878787670e-07 5.873737373737374096e-13 1.090457134135631723e-01
1.787878787878787670e-07 5.969696969696969901e-13 1.073831990578410639e-01
1.787878787878787670e-07 6.065656565656565707e-13 1.056625303711080099e-01
1.787878787878787670e-07 6.161616161616161513e-13 1.039594805296177038e-01
1.787878787878787670e-07 6.257575757575757318e-13 1.024609704883147621e-01
1.787878787878787670e-07 6.353535353535354134e-13 1.008214350802645598e-01
1.787878787878787670e-07 6.449494949494949939e-13 9.941075704354046527e-02
1.787878787878787670e-07 6.545454545454545745e-13 9.791186517133167178e-02
1.787878787878787670e-07 6.641414141414141551e-13 9.653526268889073281e-02
1.787878787878787670e-07 6.737373737373737357e-13 9.513579272359734551e-02
1.787878787878787670e-07 6.833333333333333162e-13 9.383683577318896463e-02
1.787878787878787670e-07 6.929292929292928968e-13 9.254359135665232716e-02
1.787878787878787670e-07 7.025252525252525783e-13 9.122368031956692991e-02
1.787878787878787670e-07 7.121212121212121589e-13 9.003577006763453794e-02
1.787878787878787670e-07 7.217171717171717395e-13 8.885956292768104614e-02
1.787878787878787670e-07 7.313131313131313200e-13 8.769970266418751492e-02
1.787878787878787670e-07 7.409090909090909006e-13 8.655687304153163175e-02
1.787878787878787670e-07 7.505050505050504812e-13 8.542842554773132091e-02
1.787878787878787670e-07 7.601010101010101627e-13 8.440974145706732490e-02
1.787878787878787670e-07 7.696969696969697433e-13 8.336780349890531017e-02
1.787878787878787670e-07 7.792929292929293239e-13 8.229354043624280413e-02
1.787878787878787670e-07 7.888888888888889044e-13 8.135376977419246647e-02
1.787878787878787670e-07 7.984848484848484850e-13 8.031229073218915104e-02
1.787878787878787670e-07 8.080808080808080656e-13 7.936489629658914635e-02
1.787878787878787670e-07 8.176767676767676461e-13 7.842911020866071004e-02
1.787878787878787670e-07 8.272727272727273277e-13 7.758604307431313241e-02
1.787878787878787670e-07 8.368686868686869083e-13 7.668144492696282732e-02
1.787878787878787670e-07 8.464646464646464888e-13 7.576122809850581452e-02
1.787878787878787670e-07 8.560606060606060694e-13 7.498318342366976086e-02
1.787878787878787670e-07 8.656565656565656500e-13 7.411522590525193577e-02
1.787878787878787670e-07 8.752525252525252305e-13 7.333030533109911875e-02
1.787878787878787670e-07 8.848484848484849121e-13 7.253763292642832761e-02
1.787878787878787670e-07 8.944444444444444926e-13 7.172585787347129926e-02
1.787878787878787670e-07 9.040404040404040732e-13 7.097379137705744911e-02
1.787878787878787670e-07 9.136363636363636538e-13 7.023072556828258151e-02
1.787878787878787670e-07 9.232323232323233353e-13 6.955300476241201013e-02
1.787878787878787670e-07 9.328282828282828149e-13 6.884214148499621932e-02
1.787878787878787670e-07 9.424242424242424965e-13 6.813316416720728574e-02
1.787878787878787670e-07 9.520202020202021780e-13 6.741439162055172518e-02
1.787878787878787670e-07 9.616161616161616576e-13 6.674234289257743868e-02
1.787878787878787670e-07 9.712121212121213392e-13 6.611899409069721401e-02
1.787878787878787670e-07 9.808080808080808187e-13 6.548950343030289500e-02
1.787878787878787670e-07 9.904040404040405003e-13 6.484242329533811133e-02
1.787878787878787670e-07 9.999999999999999799e-13 6.423636172063419691e-02

2.181818181818181792e-07 5.000000000000000152e-14 1.577303090470306923e+00
2.181818181818181792e-07 5.959595959595959471e-14 1.303419787477647418e+00
2.181818181818181792e-07 6.919191919191920052e-14 1.135092936212288794e+00
2.181818181818181792e-07 7.878787878787879371e-14 9.896510307856679622e-01
2.181818181818181792e-07 8.838383838383838691e-14 8.868901154069466219e-01
2.181818181818181792e-07 9.797979797979798010e-14 7.995419773703982269e-01
2.181818181818181792e-07 1.075757575757575859e-13 7.279794021671059934e-01
2.181818181818181792e-07 1.171717171717171791e-13 6.681748704518833959e-01
2.181818181818181792e-07 1.267676767676767849e-13 6.170800655837932469e-01
2.181818181818181792e-07 1.363636363636363655e-13 5.735939810160761709e-01
2.181818181818181792e-07 1.459595959595959461e-13 5.357556792638835663e-01
2.181818181818181792e-07 1.555555555555555771e-13 5.026537484021036395e-01
2.181818181818181792e-07 1.651515151515151577e-13 4.734263496947126448e-01
2.181818181818181792e-07 1.747474747474747382e-13 4.473696488826510720e-01
2.181818181818181792e-07 1.843434343434343693e-13 4.239432342906294116e-01
2.181818181818181792e-07 1.939393939393939499e-13 4.029800545224677677e-01
2.181818181818181792e-07 2.035353535353535304e-13 3.838740276406785723e-01
2.181818181818181792e-07 2.131313131313131615e-13 3.665596533141916580e-01
2.181818181818181792e-07 2.227272727272727421e-13 3.506798158044921454e-01
2.181818181818181792e-07 2.323232323232323226e-13 3.361102148623024144e-01
2.181818181818181792e-07 2.419191919191919032e-13 3.228992258888775946e-01
2.181818181818181792e-07 2.515151515151515343e-13 3.105279065016914863e-01
2.181818181818181792e-07 2.611111111111111148e-13 2.990287893151177823e-01
2.181818181818181792e-07 2.707070707070706954e-13 2.883537281565027866e-01
2.181818181818181792e-07 2.803030303030303265e-13 2.785216092747884176e-01
2.181818181818181792e-07 2.898989898989899070e-13 2.691905748642716145e-01
2.181818181818181792e-07 2.994949494949494876e-13 2.605600292574385968e-01
2.181818181818181792e-07 3.090909090909090682e-13 2.524295924281504400e-01
2.181818181818181792e-07 3.186868686868686992e-13 2.448209924635570967e-01
2.181818181818181792e-07 3.282828282828282798e-13 2.375758036189926092e-01
2.181818181818181792e-07 3.378787878787878604e-13 2.308569999442829923e-01
2.181818181818181792e-07 3.474747474747474914e-13 2.245039306499112819e-01
2.181818181818181792e-07 3.570707070707070720e-13 2.184060078860343979e-01
2.181818181818181792e-07 3.666666666666666526e-13 2.127348502296422250e-01
2.181818181818181792e-07 3.762626262626262836e-13 2.072296951474466298e-01
2.181818181818181792e-07 3.858585858585858642e-13 2.020020284636129260e-01
2.181818181818181792e-07 3.954545454545454448e-13 1.970553861351244662e-01
2.181818181818181792e-07 4.050505050505050758e-13 1.923539289746151459e-01
2.181818181818181792e-07 4.146464646464646564e-13 1.879930874176559963e-01
2.181818181818181792e-07 4.242424242424242370e-13 1.836370337459958535e-01
2.181818181818181792e-07 4.338383838383838175e-13 1.795104012057314180e-01
2.181818181818181792e-07 4.434343434343434486e-13 1.756926491445008065e-01
2.181818181818181792e-07 4.530303030303030291e-13 1.720629844672482700e-01
2.181818181818181792e-07 4.626262626262626602e-13 1.684206802271249470e-01
2.181818181818181792e-07 4.722222222222222408e-13 1.651671502982885731e-01
2.181818181818181792e-07 4.818181818181818213e-13 1.618346077189371235e-01
2.181818181818181792e-07 4.914141414141414019e-13 1.587341950847592498e-01
2.181818181818181792e-07 5.010101010101010835e-13 1.557429049306823798e-01
2.181818181818181792e-07 5.106060606060606640e-13 1.527563399810362155e-01
2.181818181818181792e-07 5.202020202020202446e-13 1.499233820765961955e-01
2.181818181818181792e-07 5.297979797979798252e-13 1.472030566469862412e-01
2.181818181818181792e-07 5.393939393939394057e-13 1.446838585264037524e-01
2.181818181818181792e-07 5.489898989898989863e-13 1.420701627405551726e-01
2.181818181818181792e-07 5.585858585858585669e-13 1.397395237495524800e-01
2.181818181818181792e-07 5.681818181818181474e-13 1.373228138587351821e-01
2.181818181818181792e-07 5.777777777777778290e-13 1.351683693870628367e-01
2.181818181818181792e-07 5.873737373737374096e-13 1.328438235785037169e-01
2.181818181818181792e-07 5.969696969696969901e-13 1.308637965696899108e-01
2.181818181818181792e-07 6.065656565656565707e-13 1.288137637291038584e-01
2.181818181818181792e-07 6.161616161616161513e-13 1.266906041744235711e-01
2.181818181818181792e-07 6.257575757575757318e-13 1.247902521054004288e-01
2.181818181818181792e-07 6.353535353535354134e-13 1.229520676883078117e-01
2.181818181818181792e-07 6.449494949494949939e-13 1.211232827254945382e-01
2.181818181818181792e-07 6.545454545454545745e-13 1.193045577106816857e-01
2.181818181818181792e-07 6.641414141414141551e-13 1.176708682166685144e-01
2.181818181818181792e-07 6.737373737373737357e-13 1.160394143958525665e-01
2.181818181818181792e-07 6.833333333333333162e-13 1.144223238672362059e-01
2.181818181818181792e-07 6.929292929292928968e-13 1.128226842889173409e-01
2.181818181818181792e-07 7.025252525252525783e-13 1.112360443511403452e-01
2.181818181818181792e-07 7.121212121212121589e-13 1.098043483312484275e-01
2.181818181818181792e-07 7.217171717171717395e-13 1.082441656957329329e-01
2.181818181818181792e-07 7.313131313131313200e-13 1.068419410468245956e-01
2.181818181818181792e-07 7.409090909090909006e-13 1.054486350648598109e-01
2.181818181818181792e-07 7.505050505050504812e-13 1.042049674173274459e-01
2.181818181818181792e-07 7.601010101010101627e-13 1.028401816361942250e-01
2.181818181818181792e-07 7.696969696969697433e-13 1.016075721213686722e-01
2.181818181818181792e-07 7.792929292929293239e-13 1.003879461230250958e-01
2.181818181818181792e-07 7.888888888888889044e-13 9.906321014787018708e-02
2.181818181818181792e-07 7.984848484848484850e-13 9.798929701479967835e-02
2.181818181818181792e-07 8.080808080808080656e-13 9.681227475720874387e-02
2.181818181818181792e-07 8.176767676767676461e-13 9.564068480634600744e-02
2.181818181818181792e-07 8.272727272727273277e-13 9.459068032260761760e-02
2.181818181818181792e-07 8.368686868686869083e-13 9.345190486143961639e-02
2.181818181818181792e-07 8.464646464646464888e-13 9.242723450594872436e-02
2.181818181818181792e-07 8.560606060606060694e-13 9.140628505493572642e-02
2.181818181818181792e-07 8.656565656565656500e-13 9.040130587001608820e-02
2.181818181818181792e-07 8.752525252525252305e-13 8.940835528833508683e-02
2.181818181818181792e-07 8.848484848484849121e-13 8.846424575429435999e-02
