# out of simlation
1.393939393939393812e-07 7.313131313131313200e-13 5.474328162551891804e+07
1.393939393939393812e-07 7.409090909090909006e-13 5.474328162551891804e+07
1.393939393939393812e-07 7.505050505050504812e-13 5.158501537789285183e+07
1.393939393939393812e-07 7.601010101010101627e-13 5.474328162551879883e+07
1.393939393939393812e-07 7.696969696969697433e-13 5.474328162551891804e+07
1.393939393939393812e-07 7.792929292929293239e-13 5.158501537789297104e+07
1.393939393939393812e-07 7.888888888888889044e-13 5.579603704139423370e+07
1.393939393939393812e-07 7.984848484848484850e-13 5.579603704139423370e+07
1.393939393939393812e-07 8.080808080808080656e-13 5.579603704139423370e+07
1.393939393939393812e-07 8.176767676767676461e-13 5.263777079376816750e+07
1.393939393939393812e-07 8.272727272727273277e-13 5.263777079376816750e+07
1.393939393939393812e-07 8.368686868686869083e-13 5.579603704139423370e+07
1.393939393939393812e-07 8.464646464646464888e-13 5.263777079376816750e+07
1.393939393939393812e-07 8.560606060606060694e-13 5.263777079376816750e+07
1.393939393939393812e-07 8.656565656565656500e-13 5.684879245726954937e+07
1.393939393939393812e-07 8.752525252525252305e-13 5.579603704139435291e+07
1.393939393939393812e-07 8.848484848484849121e-13 5.263777079376804829e+07
1.393939393939393812e-07 8.944444444444444926e-13 5.579603704139435291e+07
1.393939393939393812e-07 9.040404040404040732e-13 5.579603704139423370e+07
1.393939393939393812e-07 9.136363636363636538e-13 5.579603704139423370e+07
1.393939393939393812e-07 9.232323232323233353e-13 5.684879245726954937e+07
1.393939393939393812e-07 9.328282828282828149e-13 5.614695551335263252e+07
1.393939393939393812e-07 9.424242424242424965e-13 5.369052620964348316e+07
1.393939393939393812e-07 9.520202020202021780e-13 5.684879245726966858e+07
1.393939393939393812e-07 9.616161616161616576e-13 5.684879245726954937e+07
1.393939393939393812e-07 9.712121212121213392e-13 5.380749903362965584e+07
1.393939393939393812e-07 9.808080808080808187e-13 5.369052620964348316e+07
1.393939393939393812e-07 9.904040404040405003e-13 5.684879245726966858e+07
1.393939393939393812e-07 9.999999999999999799e-13 5.263777079376816750e+07

1.787878787878787670e-07 5.000000000000000152e-14 3.310330918808078766e+07
1.787878787878787670e-07 5.959595959595959471e-14 2.117208114149379730e+07
1.787878787878787670e-07 6.919191919191920052e-14 1.497252147022724152e+07
1.787878787878787670e-07 7.878787878787879371e-14 1.122939110267066956e+07
1.787878787878787670e-07 8.838383838383838691e-14 1.754592359792327881e+07
1.787878787878787670e-07 9.797979797979798010e-14 6.901396615182876587e+06
1.787878787878787670e-07 1.075757575757575859e-13 1.099544545469808578e+07
1.787878787878787670e-07 1.171717171717171791e-13 8.655988974975109100e+06
1.787878787878787670e-07 1.267676767676767849e-13 1.356884758239364624e+07
1.787878787878787670e-07 1.363636363636363655e-13 1.076149980672597885e+07
1.787878787878787670e-07 1.459595959595959461e-13 8.422043327003002167e+06
1.787878787878787670e-07 1.555555555555555771e-13 8.188097679030656815e+06
1.787878787878787670e-07 1.651515151515151577e-13 5.614695551335096359e+06
1.787878787878787670e-07 1.747474747474747382e-13 3.860103191543102264e+06
1.787878787878787670e-07 1.843434343434343693e-13 6.316532495252370834e+06
1.787878787878787670e-07 1.939393939393939499e-13 6.784423791196823120e+06
1.787878787878787670e-07 2.035353535353535304e-13 3.158266247626066208e+06
1.787878787878787670e-07 2.131313131313131615e-13 7.018369439168930054e+06
1.787878787878787670e-07 2.227272727272727421e-13 4.912858607418537140e+06
1.787878787878787670e-07 2.323232323232323226e-13 4.561940135459899902e+06
1.787878787878787670e-07 2.419191919191919032e-13 7.720206383085966110e+06
1.787878787878787670e-07 2.515151515151515343e-13 5.848641199307680130e+06
1.787878787878787670e-07 2.611111111111111148e-13 3.041293423639774323e+06
1.787878787878787670e-07 2.707070707070706954e-13 3.743130367557048798e+06
1.787878787878787670e-07 2.803030303030303265e-13 5.263777079376697540e+06
1.787878787878787670e-07 2.898989898989899070e-13 6.082586847279787064e+06
1.787878787878787670e-07 2.994949494949494876e-13 6.667450967210531235e+06
1.787878787878787670e-07 3.090909090909090682e-13 6.550478143224477768e+06
1.787878787878787670e-07 3.186868686868686992e-13 6.550478143224477768e+06
1.787878787878787670e-07 3.282828282828282798e-13 6.082586847279548645e+06
1.787878787878787670e-07 3.378787878787878604e-13 5.263777079376935959e+06
1.787878787878787670e-07 3.474747474747474914e-13 4.561940135460138321e+06
1.787878787878787670e-07 3.570707070707070720e-13 2.807347775667667389e+06
1.787878787878787670e-07 3.666666666666666526e-13 1.017663568679523468e+07
1.787878787878787670e-07 3.762626262626262836e-13 1.403673887833833694e+07
1.787878787878787670e-07 3.858585858585858642e-13 1.684408665400576591e+07
1.787878787878787670e-07 3.954545454545454448e-13 1.930051595771527290e+07
1.787878787878787670e-07 4.050505050505050758e-13 2.152299961345195770e+07
1.787878787878787670e-07 4.146464646464646564e-13 2.292667350128579140e+07
1.787878787878787670e-07 4.242424242424242370e-13 2.386245609317493439e+07
1.787878787878787670e-07 4.338383838383838175e-13 2.573402127695345879e+07
1.787878787878787670e-07 4.434343434343434486e-13 2.631888539688396454e+07
1.787878787878787670e-07 4.530303030303030291e-13 2.807347775667619705e+07
1.787878787878787670e-07 4.626262626262626602e-13 2.807347775667667389e+07
1.787878787878787670e-07 4.722222222222222408e-13 2.924320599653780460e+07
1.787878787878787670e-07 4.818181818181818213e-13 2.982807011646890640e+07
1.787878787878787670e-07 4.914141414141414019e-13 3.017898858842718601e+07
1.787878787878787670e-07 5.010101010101010835e-13 3.216752659619164467e+07
1.787878787878787670e-07 5.106060606060606640e-13 3.158266247626090050e+07
1.787878787878787670e-07 5.202020202020202446e-13 3.298633636409473419e+07
1.787878787878787670e-07 5.297979797979798252e-13 3.228449942017781734e+07
1.787878787878787670e-07 5.393939393939394057e-13 3.298633636409473419e+07
1.787878787878787670e-07 5.489898989898989863e-13 3.298633636409473419e+07
1.787878787878787670e-07 5.585858585858585669e-13 3.509184719584536552e+07
1.787878787878787670e-07 5.681818181818181474e-13 3.579368413976228237e+07
1.787878787878787670e-07 5.777777777777778290e-13 3.439001025192856789e+07
1.787878787878787670e-07 5.873737373737374096e-13 3.509184719584548473e+07
1.787878787878787670e-07 5.969696969696969901e-13 3.509184719584536552e+07
1.787878787878787670e-07 6.065656565656565707e-13 3.509184719584548473e+07
1.787878787878787670e-07 6.161616161616161513e-13 3.579368413976228237e+07
1.787878787878787670e-07 6.257575757575757318e-13 3.766524932354080677e+07
1.787878787878787670e-07 6.353535353535354134e-13 3.649552108367931843e+07
1.787878787878787670e-07 6.449494949494949939e-13 3.649552108367931843e+07
1.787878787878787670e-07 6.545454545454545745e-13 3.789919497151291370e+07
1.787878787878787670e-07 6.641414141414141551e-13 3.860103191542994976e+07
1.787878787878787670e-07 6.737373737373737357e-13 3.848405909144389629e+07
1.787878787878787670e-07 6.833333333333333162e-13 3.719735802759623528e+07
1.787878787878787670e-07 6.929292929292928968e-13 3.930286885934698582e+07
1.787878787878787670e-07 7.025252525252525783e-13 3.930286885934686661e+07
1.787878787878787670e-07 7.121212121212121589e-13 3.930286885934686661e+07
1.787878787878787670e-07 7.217171717171717395e-13 3.766524932354080677e+07
1.787878787878787670e-07 7.313131313131313200e-13 4.012167862724983692e+07
1.787878787878787670e-07 7.409090909090909006e-13 4.012167862724983692e+07
1.787878787878787670e-07 7.505050505050504812e-13 4.012167862724983692e+07
1.787878787878787670e-07 7.601010101010101627e-13 3.848405909144377708e+07
1.787878787878787670e-07 7.696969696969697433e-13 4.070654274718081951e+07
1.787878787878787670e-07 7.792929292929293239e-13 4.070654274718081951e+07
1.787878787878787670e-07 7.888888888888889044e-13 3.848405909144389629e+07
1.787878787878787670e-07 7.984848484848484850e-13 3.930286885934686661e+07
1.787878787878787670e-07 8.080808080808080656e-13 4.094048839515304565e+07
1.787878787878787670e-07 8.176767676767676461e-13 4.094048839515316486e+07
1.787878787878787670e-07 8.272727272727273277e-13 4.175929816305601597e+07
1.787878787878787670e-07 8.368686868686869083e-13 3.930286885934698582e+07
1.787878787878787670e-07 8.464646464646464888e-13 4.117443404312539101e+07
1.787878787878787670e-07 8.560606060606060694e-13 3.930286885934686661e+07
1.787878787878787670e-07 8.656565656565656500e-13 4.012167862724995613e+07
1.787878787878787670e-07 8.752525252525252305e-13 4.175929816305601597e+07
1.787878787878787670e-07 8.848484848484849121e-13 4.211021663501453400e+07
1.787878787878787670e-07 8.944444444444444926e-13 4.175929816305613518e+07
1.787878787878787670e-07 9.040404040404040732e-13 4.175929816305613518e+07
1.787878787878787670e-07 9.136363636363636538e-13 4.175929816305601597e+07
1.787878787878787670e-07 9.232323232323233353e-13 4.304599922690367699e+07
1.787878787878787670e-07 9.328282828282828149e-13 4.257810793095922470e+07
1.787878787878787670e-07 9.424242424242424965e-13 4.012167862725007534e+07
1.787878787878787670e-07 9.520202020202021780e-13 4.211021663501453400e+07
1.787878787878787670e-07 9.616161616161616576e-13 4.257810793095910549e+07
1.787878787878787670e-07 9.712121212121213392e-13 4.012167862725007534e+07
1.787878787878787670e-07 9.808080808080808187e-13 4.023865145123612881e+07
1.787878787878787670e-07 9.904040404040405003e-13 4.339691769886219501e+07
1.787878787878787670e-07 9.999999999999999799e-13 4.339691769886219501e+07

2.181818181818181792e-07 5.000000000000000152e-14 2.047024419757652283e+07
2.181818181818181792e-07 5.959595959595959471e-14 1.380279323036623001e+07
2.181818181818181792e-07 6.919191919191920052e-14 9.942690038823127747e+06
2.181818181818181792e-07 7.878787878787879371e-14 1.473857582225513458e+07
2.181818181818181792e-07 8.838383838383838691e-14 5.614695551335334778e+06
2.181818181818181792e-07 9.797979797979798010e-14 8.422043327003002167e+06
2.181818181818181792e-07 1.075757575757575859e-13 6.550478143224477768e+06
2.181818181818181792e-07 1.171717171717171791e-13 9.825717214836835861e+06
2.181818181818181792e-07 1.267676767676767849e-13 5.965614023293733597e+06
2.181818181818181792e-07 1.363636363636363655e-13 5.731668375321388245e+06
2.181818181818181792e-07 1.459595959595959461e-13 3.626157543570756912e+06
2.181818181818181792e-07 1.555555555555555771e-13 3.275239071612119675e+06
2.181818181818181792e-07 1.651515151515151577e-13 4.211021663501501083e+06
2.181818181818181792e-07 1.747474747474747382e-13 5.965614023293495178e+06
2.181818181818181792e-07 1.843434343434343693e-13 5.380749903362989426e+06
2.181818181818181792e-07 1.939393939393939499e-13 2.807347775667667389e+06
2.181818181818181792e-07 2.035353535353535304e-13 6.199559671265840530e+06
2.181818181818181792e-07 2.131313131313131615e-13 1.286701063847780228e+06
2.181818181818181792e-07 2.227272727272727421e-13 5.848641199307680130e+06
2.181818181818181792e-07 2.323232323232323226e-13 4.444967311473608017e+06
2.181818181818181792e-07 2.419191919191919032e-13 3.275239071612358093e+06
2.181818181818181792e-07 2.515151515151515343e-13 5.146804255390882492e+06
2.181818181818181792e-07 2.611111111111111148e-13 6.316532495252370834e+06
2.181818181818181792e-07 2.707070707070706954e-13 5.146804255390644073e+06
2.181818181818181792e-07 2.803030303030303265e-13 3.977076015529155731e+06
2.181818181818181792e-07 2.898989898989899070e-13 3.275239071612119675e+06
2.181818181818181792e-07 2.994949494949494876e-13 2.339456479723215103e+06
2.181818181818181792e-07 3.090909090909090682e-13 2.339456479723215103e+06
2.181818181818181792e-07 3.186868686868686992e-13 2.339456479722976685e+06
2.181818181818181792e-07 3.282828282828282798e-13 3.509184719584465027e+06
2.181818181818181792e-07 3.378787878787878604e-13 3.743130367556810379e+06
2.181818181818181792e-07 3.474747474747474914e-13 4.912858607418298721e+06
2.181818181818181792e-07 3.570707070707070720e-13 5.731668375321388245e+06
2.181818181818181792e-07 3.666666666666666526e-13 6.082586847279787064e+06
2.181818181818181792e-07 3.762626262626262836e-13 4.912858607418060303e+06
2.181818181818181792e-07 3.858585858585858642e-13 3.041293423640012741e+06
2.181818181818181792e-07 3.954545454545454448e-13 3.041293423640012741e+06
2.181818181818181792e-07 4.050505050505050758e-13 5.263777079376816750e+06
2.181818181818181792e-07 4.146464646464646564e-13 5.965614023293733597e+06
2.181818181818181792e-07 4.242424242424242370e-13 3.626157543570756912e+06
2.181818181818181792e-07 4.338383838383838175e-13 3.158266247626066208e+06
2.181818181818181792e-07 4.434343434343434486e-13 6.901396615182876587e+06
2.181818181818181792e-07 4.530303030303030291e-13 1.029360851078128815e+07
2.181818181818181792e-07 4.626262626262626602e-13 1.239911934253203869e+07
2.181818181818181792e-07 4.722222222222222408e-13 1.438765735029661655e+07
2.181818181818181792e-07 4.818181818181818213e-13 1.579133123813045025e+07
2.181818181818181792e-07 4.914141414141414019e-13 1.719500512596428394e+07
2.181818181818181792e-07 5.010101010101010835e-13 1.777986924589490891e+07
2.181818181818181792e-07 5.106060606060606640e-13 1.894959748575639725e+07
2.181818181818181792e-07 5.202020202020202446e-13 2.011932572561800480e+07
2.181818181818181792e-07 5.297979797979798252e-13 2.105510831750726700e+07
2.181818181818181792e-07 5.393939393939394057e-13 2.199089090939652920e+07
2.181818181818181792e-07 5.489898989898989863e-13 2.245878220534110069e+07
2.181818181818181792e-07 5.585858585858585669e-13 2.339456479723024368e+07
2.181818181818181792e-07 5.681818181818181474e-13 2.339456479723024368e+07
2.181818181818181792e-07 5.777777777777778290e-13 2.433034738911950588e+07
2.181818181818181792e-07 5.873737373737374096e-13 2.479823868506407738e+07
2.181818181818181792e-07 5.969696969696969901e-13 2.573402127695322037e+07
2.181818181818181792e-07 6.065656565656565707e-13 2.620191257289791107e+07
2.181818181818181792e-07 6.161616161616161513e-13 2.573402127695345879e+07
2.181818181818181792e-07 6.257575757575757318e-13 2.690374951681482792e+07
2.181818181818181792e-07 6.353535353535354134e-13 2.631888539688408375e+07
2.181818181818181792e-07 6.449494949494949939e-13 2.748861363674557209e+07
2.181818181818181792e-07 6.545454545454545745e-13 2.748861363674557209e+07
2.181818181818181792e-07 6.641414141414141551e-13 2.807347775667643547e+07
2.181818181818181792e-07 6.737373737373737357e-13 2.865834187660717964e+07
2.181818181818181792e-07 6.833333333333333162e-13 2.748861363674557209e+07
2.181818181818181792e-07 6.929292929292928968e-13 2.924320599653792381e+07
2.181818181818181792e-07 7.025252525252525783e-13 2.924320599653792381e+07
2.181818181818181792e-07 7.121212121212121589e-13 2.982807011646866798e+07
2.181818181818181792e-07 7.217171717171717395e-13 2.924320599653792381e+07
2.181818181818181792e-07 7.313131313131313200e-13 2.982807011646866798e+07
2.181818181818181792e-07 7.409090909090909006e-13 2.982807011646854877e+07
2.181818181818181792e-07 7.505050505050504812e-13 2.924320599653780460e+07
2.181818181818181792e-07 7.601010101010101627e-13 3.041293423639929295e+07
2.181818181818181792e-07 7.696969696969697433e-13 3.099779835633015633e+07
2.181818181818181792e-07 7.792929292929293239e-13 3.099779835633003712e+07
2.181818181818181792e-07 7.888888888888889044e-13 3.099779835633003712e+07
2.181818181818181792e-07 7.984848484848484850e-13 2.982807011646866798e+07
2.181818181818181792e-07 8.080808080808080656e-13 3.158266247626090050e+07
2.181818181818181792e-07 8.176767676767676461e-13 3.158266247626090050e+07
2.181818181818181792e-07 8.272727272727273277e-13 3.216752659619164467e+07
2.181818181818181792e-07 8.368686868686869083e-13 3.099779835633015633e+07
2.181818181818181792e-07 8.464646464646464888e-13 3.216752659619152546e+07
2.181818181818181792e-07 8.560606060606060694e-13 3.216752659619176388e+07
2.181818181818181792e-07 8.656565656565656500e-13 3.099779835633015633e+07
2.181818181818181792e-07 8.752525252525252305e-13 3.099779835633015633e+07
2.181818181818181792e-07 8.848484848484849121e-13 3.088082553234386444e+07
